Date,Close, NASDAQ Composite Index,EMA
2018/3/30,6880.453144,7015.1175,7031.64957
2018/3/29,7178.058623,7063.45,7058.269398
2018/3/28,7954.826953,6949.23,7221.279862
2018/3/27,7828.221732,7008.81,7331.63293
2018/3/26,8187.383924,7220.54,7487.22402
2018/3/25,8466.556129,7144.583333,7665.284403
2018/3/24,8661.018753,7068.626667,7846.327012
2018/3/23,8865.051157,6992.67,8031.549584
2018/3/22,8721.57,7166.68,8157.007841
2018/3/21,8978.01899,7345.29,8306.282596
2018/3/20,8892.783654,7364.3,8412.919152
2018/3/19,8588.661986,7344.24,8444.872394
2018/3/18,8092.439642,7390.156667,8380.793712
2018/3/17,7906.38397,7436.073333,8294.537395
2018/3/16,8315.139163,7481.99,8298.283171
2018/3/15,8291.944666,7481.74,8297.130716
2018/3/14,8262.032897,7496.81,8290.749294
2018/3/13,9208.440502,7511.01,8457.602241
2018/3/12,9216.378706,7588.33,8595.561598
2018/3/11,9570.367448,7579.156667,8772.799026
2018/3/10,8894.85712,7569.983333,8794.991406
2018/3/9,9345.521676,7560.81,8895.087819
2018/3/8,9433.592923,7427.95,8992.997838
2018/3/7,9968.268316,7396.65,9170.319743
2018/3/6,10697.57229,7372.01,9448.002024
2018/3/5,11527.56879,7330.71,9826.105073
2018/3/4,11516.38357,7306.43,10133.42844
2018/3/3,11494.89894,7282.15,10380.96853
2018/3/2,11095.09196,7257.87,10510.80915
2018/3/1,10929.7655,7180.56,10586.98303
2018/2/28,10412.02401,7273.01,10555.1723
2018/2/27,10736.49053,7330.35,10588.13925
2018/2/26,10371.77268,7421.46,10548.79988
2018/2/25,9699.647408,7393.436667,10394.40852
2018/2/24,9843.276427,7365.413333,10294.20268
2018/2/23,10348.06763,7337.39,10303.99631
2018/2/22,9987.171846,7210.09,10246.39186
2018/2/21,10680.36171,7218.23,10325.29547
2018/2/20,11446.21506,7234.31,10529.09903
2018/2/19,11191.90266,7235.6,10649.60878
2018/2/18,10576.17556,7236.89,10636.25729
2018/2/17,11095.6086,7238.18,10719.77571
2018/2/16,10245.30885,7239.47,10633.50901
2018/2/15,10117.07499,7256.43,10539.61191
2018/2/14,9505.15,7143.62,10351.52793
2018/2/13,8577.572064,7013.51,10028.9905
2018/2/12,8863.252806,6981.96,9817.038191
2018/2/11,8099.307366,6946.136667,9504.723495
2018/2/10,8624.238538,6910.313333,9344.635321
2018/2/9,8684.106762,6874.49,9224.53922
2018/2/8,8256.155151,6777.16,9048.469389
2018/2/7,7587.933554,7051.98,8782.917419
2018/2/6,7768.942755,7115.88,8598.558389
2018/2/5,6905.959543,6967.53,8290.813144
2018/2/4,8256.583798,7058.67,8284.589627
2018/2/3,9191.270888,7149.81,8449.440765
2018/2/2,8768.328115,7240.95,8507.420283
2018/2/1,9171.249369,7385.86,8628.116481
2018/1/31,10236.67507,7411.48,8920.581679
2018/1/30,10084.49524,7402.48,9132.202326
2018/1/29,11348.08379,7466.51,9535.089865
2018/1/28,11865.23189,7479.596667,9958.752051
2018/1/27,11446.46873,7492.683333,10229.24599
2018/1/26,11123.95015,7505.77,10391.91948
2018/1/25,11219.4367,7411.16,10542.37715
2018/1/24,10821.59111,7415.06,10593.14333
2018/1/23,10800.47262,7460.29,10630.83956
2018/1/22,10917.30641,7408.03,10682.92444
2018/1/21,11481.02513,7384.146667,10828.03366
2018/1/20,12961.20566,7360.263333,11215.88311
2018/1/19,11517.12995,7336.38,11270.65527
2018/1/18,11305.3074,7296.05,11276.95565
2018/1/17,11139.59209,7298.28,11251.98046
2018/1/16,11445.84964,7223.69,11287.2294
2018/1/15,13769.21644,7233.0325,11738.49977
2018/1/14,13815.42967,7242.375,12116.12339
2018/1/13,14552.77603,7251.7175,12559.15114
2018/1/12,14089.11203,7261.06,12837.32585
2018/1/11,13501.98144,7211.78,12958.17232
2018/1/10,15065.00252,7153.57,13341.23236
2018/1/9,14710.59636,7163.58,13590.20763
2018/1/8,15218.63286,7157.39,13886.28494
2018/1/7,16515.28737,7150.446667,14364.28539
2018/1/6,17162.01641,7143.503333,14872.96375
2018/1/5,16989.16148,7136.56,15257.72698
2018/1/4,15163.89895,7077.92,15240.66734
2018/1/3,15079.15218,7065.53,15211.30094
2018/1/2,14938.17668,7006.9,15161.64199
2018/1/1,13577.18855,6981.0225,14873.55954
