Date,Close,Google_trends,Decred - Tweets
2019/6/1,8596.109824,20,18033
2019/5/31,8606.278615,19.87096774,23693
2019/5/30,8380.8684,19.74193548,27798
2019/5/29,8672.985373,19.61290323,25021
2019/5/28,8721.615742,19.48387097,26446
2019/5/27,8857.096556,19.35483871,28581
2019/5/26,8736.628564,19.22580645,24478
2019/5/25,8104.732046,19.09677419,21858
2019/5/24,8021.477876,18.96774194,24832
2019/5/23,7919.729554,18.83870968,23030
2019/5/22,7744.861887,18.70967742,28228
2019/5/21,7984.314133,18.58064516,26690
2019/5/20,8004.459954,18.4516129,26986
2019/5/19,8186.662732,18.32258065,23521
2019/5/18,7332.609911,18.19354839,21030
2019/5/17,7382.337789,18.06451613,24758
2019/5/16,7918.875905,17.93548387,25357
2019/5/15,8181.247379,17.80645161,26417
2019/5/14,8028.236494,17.67741935,30481
2019/5/13,7813.193116,17.5483871,30708
2019/5/12,6992.035884,17.41935484,24282
2019/5/11,7235.877636,17.29032258,28634
2019/5/10,6386.69149,17.16129032,26998
2019/5/9,6187.660821,17.03225806,23754
2019/5/8,5973.935496,16.90322581,21963
2019/5/7,5855.204284,16.77419355,23358
2019/5/6,5742.76254,16.64516129,17404
2019/5/5,5779.333069,16.51612903,16535
2019/5/4,5820.358392,16.38709677,17068
2019/5/3,5734.732074,16.25806452,24485
2019/5/2,5485.782605,16.12903226,22445
2019/5/1,5388.818933,16,20851
2019/4/30,5305.984482,15.86666667,21581
2019/4/29,5258.677411,15.73333333,20448
2019/4/28,5293.938256,15.6,17580
2019/4/27,5274.514196,15.46666667,16710
2019/4/26,5264.272698,15.33333333,21070
2019/4/25,5241.366292,15.2,19506
2019/4/24,5484.270138,15.06666667,19743
2019/4/23,5591.933563,14.93333333,22296
2019/4/22,5417.509437,14.8,17408
2019/4/21,5349.866311,14.66666667,17222
2019/4/20,5363.756655,14.53333333,17709
2019/4/19,5317.96215,14.4,18120
2019/4/18,5309.256996,14.26666667,17682
2019/4/17,5271.109695,14.13333333,18090
2019/4/16,5280.621478,14,20162
2019/4/15,5114.800176,13.86666667,21915
2019/4/14,5187.562408,13.73333333,15018
2019/4/13,5132.674495,13.6,14753
2019/4/12,5090.026913,13.46666667,19211
2019/4/11,5055.483612,13.33333333,19646
2019/4/10,5334.165462,13.2,20630
2019/4/9,5235.702336,13.06666667,21506
2019/4/8,5303.985429,12.93333333,21850
2019/4/7,5212.309923,12.8,18379
2019/4/6,5066.740036,12.66666667,18512
2019/4/5,5029.810426,12.53333333,21242
2019/4/4,4924.082434,12.4,19138
2019/4/3,4981.380899,12.26666667,27604
2019/4/2,4888.060145,12.13333333,31271
2019/4/1,4202.12515,12,19381
2019/3/31,4202.588398,11.90322581,13999
2019/3/30,4164.62132,11.80645161,16862
2019/3/29,4128.954216,11.70967742,19794
2019/3/28,4061.003062,11.61290323,19331
2019/3/27,4069.689197,11.51612903,18796
2019/3/26,3980.620043,11.41935484,17060
2019/3/25,3969.701717,11.32258065,17740
2019/3/24,4024.480056,11.22580645,13501
2019/3/23,4034.593702,11.12903226,15265
2019/3/22,4017.939706,11.03225806,16970
2019/3/21,4024.283202,10.93548387,19423
2019/3/20,4075.319877,10.83870968,19248
2019/3/19,4039.787114,10.74193548,18727
2019/3/18,4020.470962,10.64516129,18737
2019/3/17,4007.16692,10.5483871,15347
2019/3/16,4024.229285,10.4516129,17435
2019/3/15,3928.041329,10.35483871,20206
2019/3/14,3900.376687,10.25806452,20023
2019/3/13,3895.619863,10.16129032,18492
2019/3/12,3901.113915,10.06451613,19917
2019/3/11,3879.103312,9.967741935,18186
2019/3/10,3902.806463,9.870967742,15841
2019/3/9,3931.895283,9.774193548,17366
2019/3/8,3872.141156,9.677419355,17183
2019/3/7,3888.248904,9.580645161,18488
2019/3/6,3873.668096,9.483870968,18028
2019/3/5,3855.002805,9.387096774,18838
2019/3/4,3755.244534,9.290322581,17545
2019/3/3,3881.076222,9.193548387,14176
2019/3/2,3848.655865,9.096774194,14475
2019/3/1,3834.29029,9,16498
2019/2/28,3845.258313,9,17668
2019/2/27,3841.615656,9,17989
2019/2/26,3842.992707,9,18337
2019/2/25,3868.161644,9,18557
2019/2/24,3807.506664,9,19043
2019/2/23,4123.668789,9,17467
2019/2/22,3970.590294,9,18990
2019/2/21,3894.540736,9,18673
2019/2/20,3918.389586,9,19783
2019/2/19,3893.270397,9,20657
2019/2/18,3858.949361,9,20088
2019/2/17,3630.269019,9,15013
2019/2/16,3599.138222,9,14503
2019/2/15,3596.820722,9,17973
2019/2/14,3577.37136,9,20146
2019/2/13,3590.146721,9,19037
2019/2/12,3608.145569,9,18536
2019/2/11,3615.96957,9,17137
2019/2/10,3663.532767,9,15294
2019/2/9,3648.622398,9,18400
2019/2/8,3632.621064,9,20304
2019/2/7,3382.947414,9,18834
2019/2/6,3405.558944,9,20673
2019/2/5,3463.442822,9,19792
2019/2/4,3453.032184,9,18658
2019/2/3,3451.480647,9,15208
2019/2/2,3502.072823,9,15728
2019/2/1,3474.400614,9,14658
2019/1/31,3447.812769,9.032258065,20616
2019/1/30,3470.82826,9.064516129,19785
2019/1/29,3438.806393,9.096774194,19242
2019/1/28,3462.059067,9.129032258,19069
2019/1/27,3575.695347,9.161290323,14794
2019/1/26,3595.147524,9.193548387,16307
2019/1/25,3590.982706,9.225806452,17787
2019/1/24,3601.873911,9.258064516,19994
2019/1/23,3592.901431,9.290322581,19434
2019/1/22,3608.383962,9.322580645,18601
2019/1/21,3547.119997,9.35483871,18571
2019/1/20,3583.507436,9.387096774,17285
2019/1/19,3735.953787,9.419354839,16923
2019/1/18,3653.185376,9.451612903,19125
2019/1/17,3684.253015,9.483870968,21544
2019/1/16,3658.24673,9.516129032,18790
2019/1/15,3640.207439,9.548387097,18363
2019/1/14,3705.942606,9.580645161,19018
2019/1/13,3553.227143,9.612903226,16041
2019/1/12,3668.24992,9.64516129,16138
2019/1/11,3678.691684,9.677419355,19317
2019/1/10,3673.215707,9.709677419,20948
2019/1/9,4032.575391,9.741935484,21237
2019/1/8,4030.989306,9.774193548,19387
2019/1/7,4036.958448,9.806451613,20476
2019/1/6,4085.907582,9.838709677,18883
2019/1/5,3866.004564,9.870967742,20096
2019/1/4,3877.816632,9.903225806,21139
2019/1/3,3843.99664,9.935483871,26754
2019/1/2,3938.625961,9.967741935,18830
2019/1/1,3851.181614,10,17069
2018/12/31,3746.123953,10.09677419,18611
2018/12/30,3863.165984,10.19354839,18295
2018/12/29,3832.098961,10.29032258,19252
2018/12/28,3902.734263,10.38709677,20589
2018/12/27,3651.165346,10.48387097,19522
2018/12/26,3833.455304,10.58064516,19107
2018/12/25,3789.436638,10.67741935,18394
2018/12/24,4049.134022,10.77419355,21198
2018/12/23,3980.147519,10.87096774,17701
2018/12/22,3985.947865,10.96774194,17737
2018/12/21,3872.495182,11.06451613,22143
2018/12/20,4103.258582,11.16129032,24630
2018/12/19,3719.296166,11.25806452,26446
2018/12/18,3671.041341,11.35483871,25600
2018/12/17,3520.00734,11.4516129,24940
2018/12/16,3259.040242,11.5483871,19526
2018/12/15,3244.865925,11.64516129,18577
2018/12/14,3236.70091,11.74193548,24445
2018/12/13,3314.351766,11.83870968,21792
2018/12/12,3471.915387,11.93548387,21876
2018/12/11,3394.218703,12.03225806,22603
2018/12/10,3464.835871,12.12903226,22818
2018/12/9,3586.572261,12.22580645,23363
2018/12/8,3465.344049,12.32258065,22270
2018/12/7,3424.127676,12.41935484,28638
2018/12/6,3530.420581,12.51612903,27997.5
2018/12/5,3778.6441,12.61290323,27357
2018/12/4,3959.996646,12.70967742,25332
2018/12/3,3905.390427,12.80645161,27894
2018/12/2,4143.979048,12.90322581,21596
2018/12/1,4208.469723,13,26347
2018/11/30,4030.044494,13.03333333,25626
2018/11/29,4295.392323,13.06666667,28709
2018/11/28,4256.464556,13.1,29142
2018/11/27,3835.01659,13.13333333,29976
2018/11/26,3801.729367,13.16666667,29115
2018/11/25,4008.329436,13.2,26859
2018/11/24,3894.620254,13.23333333,22902
2018/11/23,4374.323227,13.26666667,26345
2018/11/22,4377.54577,13.3,27754
2018/11/21,4609.512684,13.33333333,30984
2018/11/20,4470.864068,13.36666667,36659
2018/11/19,4893.020433,13.4,39010
2018/11/18,5647.479577,13.43333333,21832
2018/11/17,5631.540424,13.46666667,23964
2018/11/16,5627.478697,13.5,28077
2018/11/15,5654.723204,13.53333333,30694
2018/11/14,5747.076679,13.56666667,34169
2018/11/13,6371.367486,13.6,25340
2018/11/12,6364.393922,13.63333333,23212
2018/11/11,6407.676509,13.66666667,18630
2018/11/10,6399.518804,13.7,20709
2018/11/9,6397.943423,13.73333333,25018
2018/11/8,6468.139286,13.76666667,24614
2018/11/7,6526.820154,13.8,24951
2018/11/6,6428.294585,13.83333333,25550
2018/11/5,6413.987438,13.86666667,23158
2018/11/4,6456.241631,13.9,24207
2018/11/3,6387.91703,13.93333333,18645
2018/11/2,6407.751479,13.96666667,22288
2018/11/1,6368.306136,14,31618
2018/10/31,6298.837501,13.87096774,33944
2018/10/30,6284.585339,13.74193548,25290
2018/10/29,6252.273571,13.61290323,26541
2018/10/28,6406.221101,13.48387097,20711
2018/10/27,6416.188305,13.35483871,20631
2018/10/26,6416.405872,13.22580645,25493
2018/10/25,6420.365573,13.09677419,25693
2018/10/24,6433.06548,12.96774194,29969
2018/10/23,6423.905004,12.83870968,30702
2018/10/22,6466.252678,12.70967742,30300
2018/10/21,6475.861332,12.58064516,22298
2018/10/20,6461.901011,12.4516129,23204
2018/10/19,6455.39574,12.32258065,28097
2018/10/18,6479.295676,12.19354839,30155
2018/10/17,6520.256441,12.06451613,33145
2018/10/16,6552.077685,11.93548387,35006
2018/10/15,6576.759501,11.80645161,35275
2018/10/14,6321.811255,11.67741935,28150
2018/10/13,6325.159139,11.5483871,27760
2018/10/12,6293.90483,11.41935484,28937
2018/10/11,6252.437099,11.29032258,32278
2018/10/10,6599.428021,11.16129032,33842
2018/10/9,6646.658367,11.03225806,35538
2018/10/8,6657.272478,10.90322581,37692
2018/10/7,6595.637642,10.77419355,28503
2018/10/6,6590.995726,10.64516129,29246
2018/10/5,6626.550323,10.51612903,34221
2018/10/4,6574.045632,10.38709677,34224
2018/10/3,6505.256156,10.25806452,31711
2018/10/2,6534.415121,10.12903226,31648
2018/10/1,6596.018098,10,31878
2018/9/30,6619.480812,10.03333333,27646
2018/9/29,6600.212125,10.06666667,28728
2018/9/28,6641.955563,10.1,29550
2018/9/27,6676.851173,10.13333333,31898
2018/9/26,6479.083948,10.16666667,32810
2018/9/25,6438.627759,10.2,33771
2018/9/24,6586.794102,10.23333333,32186
2018/9/23,6709.838127,10.26666667,29057
2018/9/22,6707.238115,10.3,27695
2018/9/21,6744.696981,10.33333333,34302
2018/9/20,6497.019131,10.36666667,32268
2018/9/19,6397.127392,10.4,31000
2018/9/18,6363.858467,10.43333333,30885
2018/9/17,6274.229074,10.46666667,31037
2018/9/16,6512.152478,10.5,26995
2018/9/15,6537.211073,10.53333333,27319
2018/9/14,6509.223086,10.56666667,31041
2018/9/13,6501.145617,10.6,32269
2018/9/12,6359.149645,10.63333333,29716
2018/9/11,6306.694006,10.66666667,32809
2018/9/10,6330.669843,10.7,33868
2018/9/9,6277.682277,10.73333333,30519
2018/9/8,6214.51545,10.76666667,28446
2018/9/7,6436.841435,10.8,33033
2018/9/6,6519.675095,10.83333333,37078
2018/9/5,6714.906125,10.86666667,35456
2018/9/4,7360.989295,10.9,35005
2018/9/3,7268.864743,10.93333333,34835
2018/9/2,7277.239549,10.96666667,29111
2018/9/1,7193.248733,11,30166
2018/8/31,7018.26405,11.03225806,32099
2018/8/30,6973.880312,11.06451613,31447
2018/8/29,7036.643094,11.09677419,31756
2018/8/28,7082.637385,11.12903226,33359
2018/8/27,6883.391277,11.16129032,28754
2018/8/26,6705.158423,11.19354839,23840
2018/8/25,6745.155573,11.22580645,26122
2018/8/24,6709.592961,11.25806452,29804
2018/8/23,6528.524415,11.29032258,33815
2018/8/22,6376.530714,11.32258065,32026
2018/8/21,6482.48094,11.35483871,33425
2018/8/20,6291.971192,11.38709677,33467
2018/8/19,6509.311913,11.41935484,26854
2018/8/18,6420.016879,11.4516129,27953
2018/8/17,6587.234439,11.48387097,32168
2018/8/16,6329.69734,11.51612903,33037
2018/8/15,6306.298266,11.5483871,35084
2018/8/14,6207.11752,11.58064516,36996
2018/8/13,6284.928115,11.61290323,31628
2018/8/12,6342.511734,11.64516129,28188
2018/8/11,6293.915942,11.67741935,29578
2018/8/10,6183.831056,11.70967742,34108
2018/8/9,6563.764604,11.74193548,34503
2018/8/8,6281.517374,11.77419355,36169
2018/8/7,6732.82669,11.80645161,34996
2018/8/6,6935.713092,11.83870968,35064
2018/8/5,7041.990104,11.87096774,30523
2018/8/4,7017.844894,11.90322581,33342
2018/8/3,7422.438043,11.93548387,39186
2018/8/2,7551.493153,11.96774194,37572
2018/8/1,7596.721803,12,39603
2018/7/31,7752.144492,12.03225806,38962
2018/7/30,8181.184914,12.06451613,37855
2018/7/29,8211.614335,12.09677419,32179
2018/7/28,8195.281388,12.12903226,31763
2018/7/27,8158.491094,12.16129032,37373
2018/7/26,7933.673932,12.19354839,39978
2018/7/25,8179.363887,12.22580645,41673
2018/7/24,8338.94062,12.25806452,48202
2018/7/23,7712.930732,12.29032258,39877
2018/7/22,7391.747574,12.32258065,32189
2018/7/21,7400.986497,12.35483871,33267
2018/7/20,7329.843348,12.38709677,38529
2018/7/19,7443.660646,12.41935484,39629
2018/7/18,7353.883851,12.4516129,42923
2018/7/17,7317.330034,12.48387097,45432
2018/7/16,6705.492444,12.51612903,41799
2018/7/15,6346.599551,12.5483871,32485
2018/7/14,6250.050407,12.58064516,30839
2018/7/13,6215.784718,12.61290323,37794
2018/7/12,6202.442176,12.64516129,39007
2018/7/11,6367.687185,12.67741935,39901
2018/7/10,6319.83561,12.70967742,39826
2018/7/9,6669.99851,12.74193548,37804
2018/7/8,6711.7568,12.77419355,31005
2018/7/7,6718.701013,12.80645161,32273
2018/7/6,6600.606901,12.83870968,38468
2018/7/5,6532.499354,12.87096774,38128
2018/7/4,6603.099909,12.90322581,40065
2018/7/3,6534.644903,12.93548387,43042
2018/7/2,6595.968717,12.96774194,40449
2018/7/1,6364.401842,13,32183
2018/6/30,6376.564855,13,35882
2018/6/29,6127.560923,13,41392
2018/6/28,5912.435446,13,41574
2018/6/27,6108.694146,13,40206
2018/6/26,6103.03072,13,43429
2018/6/25,6238.074119,13,42286
2018/6/24,6149.117943,13,36953
2018/6/23,6156.300264,13,36776
2018/6/22,6071.720089,13,41721
2018/6/21,6711.941657,13,38835
2018/6/20,6734.137828,13,41009
2018/6/19,6722.636753,13,45018
2018/6/18,6700.596021,13,46282
2018/6/17,6461.213025,13,37164
2018/6/16,6505.755311,13,36471
2018/6/15,6473.773491,13,39786
2018/6/14,6649.438347,13,47079
2018/6/13,6308.396028,13,51652
2018/6/12,6558.514878,13,46551
2018/6/11,6847.943671,13,45487
2018/6/10,6797.078904,13,40585
2018/6/9,7559.667409,13,38889
2018/6/8,7622.637061,13,46310
2018/6/7,7654.789136,13,48259
2018/6/6,7577.593405,13,45323
2018/6/5,7612.115176,13,46860
2018/6/4,7505.890508,13,46104
2018/6/3,7684.931799,13,41999
2018/6/2,7588.637728,13,41760
2018/6/1,7525.473797,13,45316
2018/5/31,7504.038587,13.06451613,47154
2018/5/30,7411.621917,13.12903226,51863
2018/5/29,7474.562016,13.19354839,46903
2018/5/28,7149.250597,13.25806452,44801
2018/5/27,7363.93676,13.32258065,43809
2018/5/26,7349.788652,13.38709677,38020
2018/5/25,7488.637221,13.4516129,42093
2018/5/24,7576.278752,13.51612903,46043
2018/5/23,7570.538188,13.58064516,49303
2018/5/22,8032.093711,13.64516129,44097
2018/5/21,8399.115042,13.70967742,44301
2018/5/20,8499.1229,13.77419355,41628
2018/5/19,8225.333519,13.83870968,40643
2018/5/18,8236.681884,13.90322581,46685
2018/5/17,8088.947899,13.96774194,47708
2018/5/16,8343.900226,14.03225806,49167
2018/5/15,8515.701134,14.09677419,50376
2018/5/14,8740.312768,14.16129032,52460
2018/5/13,8699.820503,14.22580645,46131
2018/5/12,8488.213129,14.29032258,48718
2018/5/11,8422.66381,14.35483871,55128
2018/5/10,9037.392112,14.41935484,53621
2018/5/9,9327.374047,14.48387097,54594
2018/5/8,9233.687914,14.5483871,52302
2018/5/7,9372.878004,14.61290323,53424
2018/5/6,9666.853489,14.67741935,47589
2018/5/5,9864.060649,14.74193548,50536
2018/5/4,9718.724265,14.80645161,57751
2018/5/3,9769.290293,14.87096774,50882
2018/5/2,9236.704389,14.93548387,48137
2018/5/1,9096.810022,15,49777
2018/4/30,9240.335679,15.13333333,49151
2018/4/29,9413.409305,15.26666667,46959
2018/4/28,9337.281363,15.4,49473
2018/4/27,8974.089791,15.53333333,55754
2018/4/26,9268.527837,15.66666667,64330
2018/4/25,8846.751895,15.8,65523
2018/4/24,9715.110088,15.93333333,67323
2018/4/23,8924.023356,16.06666667,59885
2018/4/22,8787.210206,16.2,59404
2018/4/21,8884.348604,16.33333333,56176
2018/4/20,8813.044081,16.46666667,57190
2018/4/19,8280.64311,16.6,57013
2018/4/18,8133.862763,16.73333333,56720
2018/4/17,7889.50363,16.86666667,56111
2018/4/16,8038.471105,17,56538
2018/4/15,8301.987534,17.13333333,52494
2018/4/14,7910.243775,17.26666667,50026
2018/4/13,7866.931623,17.4,64178
2018/4/12,7821.822517,17.53333333,68886
2018/4/11,6932.843296,17.66666667,61072
2018/4/10,6844.301557,17.8,59044
2018/4/9,6772.871609,17.93333333,59029
2018/4/8,7000.923355,18.06666667,52796
2018/4/7,6894.151859,18.2,52476
2018/4/6,6637.296686,18.33333333,52721.58333
2018/4/5,6819.726657,18.46666667,52967.16667
2018/4/4,6840.93611,18.6,53212.75
2018/4/3,7454.69179,18.73333333,53458.33333
2018/4/2,7061.622526,18.86666667,53703.91667
2018/4/1,6830.630577,19,53949.5
2018/3/31,6955.124518,19.12903226,54195.08333
2018/3/30,6880.453144,19.25806452,54440.66667
2018/3/29,7178.058623,19.38709677,54686.25
2018/3/28,7954.826953,19.51612903,54931.83333
2018/3/27,7828.221732,19.64516129,55177.41667
2018/3/26,8187.383924,19.77419355,55423
2018/3/25,8466.556129,19.90322581,55668.58333
2018/3/24,8661.018753,20.03225806,55914.16667
2018/3/23,8865.051157,20.16129032,56159.75
2018/3/22,8721.57,20.29032258,56405.33333
2018/3/21,8978.01899,20.41935484,56650.91667
2018/3/20,8892.783654,20.5483871,56896.5
2018/3/19,8588.661986,20.67741935,57142.08333
2018/3/18,8092.439642,20.80645161,57387.66667
2018/3/17,7906.38397,20.93548387,57633.25
2018/3/16,8315.139163,21.06451613,57878.83333
2018/3/15,8291.944666,21.19354839,58124.41667
2018/3/14,8262.032897,21.32258065,58370
2018/3/13,9208.440502,21.4516129,58615.58333
2018/3/12,9216.378706,21.58064516,58861.16667
2018/3/11,9570.367448,21.70967742,59106.75
2018/3/10,8894.85712,21.83870968,59352.33333
2018/3/9,9345.521676,21.96774194,59597.91667
2018/3/8,9433.592923,22.09677419,59843.5
2018/3/7,9968.268316,22.22580645,60089.08333
2018/3/6,10697.57229,22.35483871,60334.66667
2018/3/5,11527.56879,22.48387097,60580.25
2018/3/4,11516.38357,22.61290323,60825.83333
2018/3/3,11494.89894,22.74193548,61071.41667
2018/3/2,11095.09196,22.87096774,61317
2018/3/1,10929.7655,23,61852
2018/2/28,10412.02401,23.64285714,68823
2018/2/27,10736.49053,24.28571429,64827
2018/2/26,10371.77268,24.92857143,66533
2018/2/25,9699.647408,25.57142857,63393
2018/2/24,9843.276427,26.21428571,56616
2018/2/23,10348.06763,26.85714286,62576
2018/2/22,9987.171846,27.5,66124
2018/2/21,10680.36171,28.14285714,69562
2018/2/20,11446.21506,28.78571429,75215
2018/2/19,11191.90266,29.42857143,69225
2018/2/18,10576.17556,30.07142857,62968
2018/2/17,11095.6086,30.71428571,69716
2018/2/16,10245.30885,31.35714286,74964
2018/2/15,10117.07499,32,74208
2018/2/14,9505.15,32.64285714,72888
2018/2/13,8577.572064,33.28571429,73084
2018/2/12,8863.252806,33.92857143,83783
2018/2/11,8099.307366,34.57142857,75335
2018/2/10,8624.238538,35.21428571,77570
2018/2/9,8684.106762,35.85714286,89542
2018/2/8,8256.155151,36.5,101569
2018/2/7,7587.933554,37.14285714,95072
2018/2/6,7768.942755,37.78571429,109734
2018/2/5,6905.959543,38.42857143,99959
2018/2/4,8256.583798,39.07142857,78202
2018/2/3,9191.270888,39.71428571,76444
2018/2/2,8768.328115,40.35714286,102640
2018/2/1,9171.249369,41,93008
2018/1/31,10236.67507,41.51612903,81651
2018/1/30,10084.49524,42.03225806,84246
2018/1/29,11348.08379,42.5483871,82322
2018/1/28,11865.23189,43.06451613,66645
2018/1/27,11446.46873,43.58064516,63956
2018/1/26,11123.95015,44.09677419,73227
2018/1/25,11219.4367,44.61290323,79509
2018/1/24,10821.59111,45.12903226,78855
2018/1/23,10800.47262,45.64516129,81995
2018/1/22,10917.30641,46.16129032,93708
2018/1/21,11481.02513,46.67741935,76295
2018/1/20,12961.20566,47.19354839,75149
2018/1/19,11517.12995,47.70967742,57244
2018/1/18,11305.3074,48.22580645,100366
2018/1/17,11139.59209,48.74193548,111394
2018/1/16,11445.84964,49.25806452,102135
2018/1/15,13769.21644,49.77419355,76852
2018/1/14,13815.42967,50.29032258,65657
2018/1/13,14552.77603,50.80645161,63396
2018/1/12,14089.11203,51.32258065,80737
2018/1/11,13501.98144,51.83870968,100333
2018/1/10,15065.00252,52.35483871,82357
2018/1/9,14710.59636,52.87096774,80932
2018/1/8,15218.63286,53.38709677,30585
2018/1/7,16515.28737,53.90322581,67259
2018/1/6,17162.01641,54.41935484,62977
2018/1/5,16989.16148,54.93548387,76404
2018/1/4,15163.89895,55.4516129,74534
2018/1/3,15079.15218,55.96774194,79086
2018/1/2,14938.17668,56.48387097,77723
2018/1/1,13577.18855,57,62044
