Date,Close, NASDAQ Composite Index,Google_trends
2019/9/29,8068.668738,7979.436667,12.06666667
2019/9/28,8208.595988,7959.533333,12.1
2019/9/27,8183.569872,7939.63,12.13333333
2019/9/26,8077.936354,8030.66,12.16666667
2019/9/25,8439.84619,8077.38,12.2
2019/9/24,8588.424906,7993.63,12.23333333
2019/9/23,9719.397019,8112.46,12.26666667
2019/9/22,10050.18754,8114.196667,12.3
2019/9/21,10006.06533,8115.933333,12.33333333
2019/9/20,10179.86223,8117.67,12.36666667
2019/9/19,10241.6088,8182.88,12.4
2019/9/18,10164.1019,8177.39,12.43333333
2019/9/17,10208.16582,8186.02,12.46666667
2019/9/16,10268.65798,8153.54,12.5
2019/9/15,10313.44353,8161.263333,12.53333333
2019/9/14,10353.5498,8168.986667,12.56666667
2019/9/13,10346.59919,8176.71,12.6
2019/9/12,10387.51484,8194.47,12.63333333
2019/9/11,10159.72047,8169.68,12.66666667
2019/9/10,10132.5448,8084.16,12.7
2019/9/9,10322.05761,8087.44,12.73333333
2019/9/8,10410.18764,8092.65,12.76666667
2019/9/7,10477.09484,8097.86,12.8
2019/9/6,10339.45563,8103.07,12.83333333
2019/9/5,10574.49954,8116.83,12.86666667
2019/9/4,10578.32021,7976.88,12.9
2019/9/3,10603.09546,7874.16,12.93333333
2019/9/2,10329.85905,7896.34,12.96666667
2019/9/1,9716.72191,7918.52,13
2019/8/31,9609.787647,7940.7,13.06451613
2019/8/30,9582.255358,7962.88,13.12903226
2019/8/29,9493.755389,7973.39,13.19354839
2019/8/28,9759.791528,7856.88,13.25806452
2019/8/27,10219.41337,7826.95,13.32258065
2019/8/26,10374.87662,7853.74,13.38709677
2019/8/25,10118.39958,7819.75,13.4516129
2019/8/24,10142.8394,7785.76,13.51612903
2019/8/23,10385.50755,7751.77,13.58064516
2019/8/22,10123.99448,7991.39,13.64516129
2019/8/21,10136.96462,8020.21,13.70967742
2019/8/20,10751.85732,7948.56,13.77419355
2019/8/19,10890.2538,8002.81,13.83870968
2019/8/18,10331.46711,7967.203333,13.90322581
2019/8/17,10220.07017,7931.596667,13.96774194
2019/8/16,10344.50799,7895.99,14.03225806
2019/8/15,10296.60027,7766.62,14.09677419
2019/8/14,10010.24994,7773.94,14.16129032
2019/8/13,10920.98031,8016.36,14.22580645
2019/8/12,11398.76219,7863.41,14.29032258
2019/8/11,11555.7759,7895.32,14.35483871
2019/8/10,11342.4686,7927.23,14.41935484
2019/8/9,11857.84447,7959.14,14.48387097
2019/8/8,12019.25536,8039.16,14.5483871
2019/8/7,11976.65483,7862.83,14.61290323
2019/8/6,11497.06268,7833.27,14.67741935
2019/8/5,11782.65214,7726.04,14.74193548
2019/8/4,10948.18762,7818.716667,14.80645161
2019/8/3,10806.81707,7911.393333,14.87096774
2019/8/2,10523.94638,8004.07,14.93548387
2019/8/1,10365.98473,8111.12,15
2019/7/31,10080.08612,8175.42,15.12903226
2019/7/30,9581.211678,8273.61,15.25806452
2019/7/29,9533.58041,8293.33,15.38709677
2019/7/28,9545.094701,8305.623333,15.51612903
2019/7/27,9464.997729,8317.916667,15.64516129
2019/7/26,9845.987422,8330.21,15.77419355
2019/7/25,9904.696184,8238.54,15.90322581
2019/7/24,9807.414231,8321.5,16.03225806
2019/7/23,9916.381214,8251.4,16.16129032
2019/7/22,10338.58841,8204.14,16.29032258
2019/7/21,10596.3557,8184.923333,16.41935484
2019/7/20,10764.70085,8165.706667,16.5483871
2019/7/19,10511.69548,8146.49,16.67741935
2019/7/18,10629.02333,8207.24,16.80645161
2019/7/17,9643.714736,8185.21,16.93548387
2019/7/16,9499.558669,8222.8,17.06451613
2019/7/15,10885.58845,8258.19,17.19354839
2019/7/14,10288.85312,8253.506667,17.32258065
2019/7/13,11397.16143,8248.823333,17.4516129
2019/7/12,11776.08244,8244.14,17.58064516
2019/7/11,11376.67939,8196.04,17.70967742
2019/7/10,12147.69776,8202.53,17.83870968
2019/7/9,12545.44522,8141.73,17.96774194
2019/7/8,12248.87413,8098.38,18.09677419
2019/7/7,11441.6227,8119.516667,18.22580645
2019/7/6,11266.40134,8140.653333,18.35483871
2019/7/5,10980.08333,8161.79,18.48387097
2019/7/4,11221.25556,8166.01,18.61290323
2019/7/3,11943.62984,8170.23,18.74193548
2019/7/2,10818.18812,8109.09,18.87096774
2019/7/1,10638.00327,8091.16,19
2019/6/30,10912.25593,8062.853333,19.03333333
2019/6/29,12097.56779,8034.546667,19.06666667
2019/6/28,12482.40996,8006.24,19.1
2019/6/27,11237.07665,7967.76,19.13333333
2019/6/26,13112.78254,7909.97,19.16666667
2019/6/25,11810.12783,7884.72,19.2
2019/6/24,11013.9636,8005.7,19.23333333
2019/6/23,10880.05131,8014.37,19.26666667
2019/6/22,10719.8078,8023.04,19.3
2019/6/21,10162.2037,8031.71,19.33333333
2019/6/20,9589.390555,8051.34,19.36666667
2019/6/19,9311.883212,7987.32,19.4
2019/6/18,9125.090764,7953.88,19.43333333
2019/6/17,9328.082236,7845.02,19.46666667
2019/6/16,9025.723642,7828.9,19.5
2019/6/15,8859.597054,7812.78,19.53333333
2019/6/14,8696.970843,7796.66,19.56666667
2019/6/13,8286.913174,7837.13,19.6
2019/6/12,8159.590369,7792.72,19.63333333
2019/6/11,7962.75633,7822.57,19.66666667
2019/6/10,8000.570019,7823.17,19.7
2019/6/9,7750.808728,7796.146667,19.73333333
2019/6/8,7974.683977,7769.123333,19.76666667
2019/6/7,8070.900978,7742.1,19.8
2019/6/6,7846.273224,7615.55,19.83333333
2019/6/5,7860.506171,7575.48,19.86666667
2019/6/4,7760.011058,7527.12,19.9
2019/6/3,8362.955081,7333.02,19.93333333
2019/6/2,8781.231373,7373.063333,19.96666667
2019/6/1,8596.109824,7413.106667,20
2019/5/31,8606.278615,7453.15,19.87096774
2019/5/30,8380.8684,7567.72,19.74193548
2019/5/29,8672.985373,7547.31,19.61290323
2019/5/28,8721.615742,7607.35,19.48387097
2019/5/27,8857.096556,7614.765,19.35483871
2019/5/26,8736.628564,7622.18,19.22580645
2019/5/25,8104.732046,7629.595,19.09677419
2019/5/24,8021.477876,7637.01,18.96774194
2019/5/23,7919.729554,7628.28,18.83870968
2019/5/22,7744.861887,7750.84,18.70967742
2019/5/21,7984.314133,7785.72,18.58064516
2019/5/20,8004.459954,7702.38,18.4516129
2019/5/19,8186.662732,7740.35,18.32258065
2019/5/18,7332.609911,7778.32,18.19354839
2019/5/17,7382.337789,7816.29,18.06451613
2019/5/16,7918.875905,7898.05,17.93548387
2019/5/15,8181.247379,7822.15,17.80645161
2019/5/14,8028.236494,7734.49,17.67741935
2019/5/13,7813.193116,7647.02,17.5483871
2019/5/12,6992.035884,7736.993333,17.41935484
2019/5/11,7235.877636,7826.966667,17.29032258
2019/5/10,6386.69149,7916.94,17.16129032
2019/5/9,6187.660821,7910.59,17.03225806
2019/5/8,5973.935496,7943.32,16.90322581
2019/5/7,5855.204284,7963.76,16.77419355
2019/5/6,5742.76254,8123.29,16.64516129
2019/5/5,5779.333069,8136.86,16.51612903
2019/5/4,5820.358392,8150.43,16.38709677
2019/5/3,5734.732074,8164,16.25806452
2019/5/2,5485.782605,8036.77,16.12903226
2019/5/1,5388.818933,8049.64,16
2019/4/30,5305.984482,8095.39,15.86666667
2019/4/29,5258.677411,8161.85,15.73333333
2019/4/28,5293.938256,8156.7,15.6
2019/4/27,5274.514196,8151.55,15.46666667
2019/4/26,5264.272698,8146.4,15.33333333
2019/4/25,5241.366292,8118.68,15.2
2019/4/24,5484.270138,8102.02,15.06666667
2019/4/23,5591.933563,8120.82,14.93333333
2019/4/22,5417.509437,8015.27,14.8
2019/4/21,5349.866311,8010.9675,14.66666667
2019/4/20,5363.756655,8006.665,14.53333333
2019/4/19,5317.96215,8002.3625,14.4
2019/4/18,5309.256996,7998.06,14.26666667
2019/4/17,5271.109695,7996.08,14.13333333
2019/4/16,5280.621478,8000.23,14
2019/4/15,5114.800176,7976.01,13.86666667
2019/4/14,5187.562408,7978.726667,13.73333333
2019/4/13,5132.674495,7981.443333,13.6
2019/4/12,5090.026913,7984.16,13.46666667
2019/4/11,5055.483612,7947.36,13.33333333
2019/4/10,5334.165462,7964.24,13.2
2019/4/9,5235.702336,7909.28,13.06666667
2019/4/8,5303.985429,7953.88,12.93333333
2019/4/7,5212.309923,7948.816667,12.8
2019/4/6,5066.740036,7943.753333,12.66666667
2019/4/5,5029.810426,7938.69,12.53333333
2019/4/4,4924.082434,7891.78,12.4
2019/4/3,4981.380899,7895.55,12.26666667
2019/4/2,4888.060145,7848.69,12.13333333
2019/4/1,4202.12515,7828.91,12
2019/3/31,4202.588398,7795.713333,11.90322581
2019/3/30,4164.62132,7762.516667,11.80645161
2019/3/29,4128.954216,7729.32,11.70967742
2019/3/28,4061.003062,7669.17,11.61290323
2019/3/27,4069.689197,7643.38,11.51612903
2019/3/26,3980.620043,7691.52,11.41935484
2019/3/25,3969.701717,7637.54,11.32258065
2019/3/24,4024.480056,7639.25,11.22580645
2019/3/23,4034.593702,7640.96,11.12903226
2019/3/22,4017.939706,7642.67,11.03225806
2019/3/21,4024.283202,7838.96,10.93548387
2019/3/20,4075.319877,7728.97,10.83870968
2019/3/19,4039.787114,7723.95,10.74193548
2019/3/18,4020.470962,7714.48,10.64516129
2019/3/17,4007.16692,7705.83,10.5483871
2019/3/16,4024.229285,7697.18,10.4516129
2019/3/15,3928.041329,7688.53,10.35483871
2019/3/14,3900.376687,7630.91,10.25806452
2019/3/13,3895.619863,7643.41,10.16129032
2019/3/12,3901.113915,7591.03,10.06451613
2019/3/11,3879.103312,7558.06,9.967741935
2019/3/10,3902.806463,7508.086667,9.870967742
2019/3/9,3931.895283,7458.113333,9.774193548
2019/3/8,3872.141156,7408.14,9.677419355
2019/3/7,3888.248904,7421.46,9.580645161
2019/3/6,3873.668096,7505.92,9.483870968
2019/3/5,3855.002805,7576.36,9.387096774
2019/3/4,3755.244534,7577.57,9.290322581
2019/3/3,3881.076222,7583.496667,9.193548387
2019/3/2,3848.655865,7589.423333,9.096774194
2019/3/1,3834.29029,7595.35,9
2019/2/28,3845.258313,7532.53,9
2019/2/27,3841.615656,7554.51,9
2019/2/26,3842.992707,7549.3,9
2019/2/25,3868.161644,7554.46,9
2019/2/24,3807.506664,7545.49,9
2019/2/23,4123.668789,7536.52,9
2019/2/22,3970.590294,7527.55,9
2019/2/21,3894.540736,7459.71,9
2019/2/20,3918.389586,7489.07,9
2019/2/19,3893.270397,7486.77,9
2019/2/18,3858.949361,7483.18,9
2019/2/17,3630.269019,7479.59,9
2019/2/16,3599.138222,7476,9
2019/2/15,3596.820722,7472.41,9
2019/2/14,3577.37136,7426.96,9
2019/2/13,3590.146721,7420.38,9
2019/2/12,3608.145569,7414.62,9
2019/2/11,3615.96957,7307.91,9
2019/2/10,3663.532767,7304.673333,9
2019/2/9,3648.622398,7301.436667,9
2019/2/8,3632.621064,7298.2,9
2019/2/7,3382.947414,7288.35,9
2019/2/6,3405.558944,7375.28,9
2019/2/5,3463.442822,7402.08,9
2019/2/4,3453.032184,7347.54,9
2019/2/3,3451.480647,7319.65,9
2019/2/2,3502.072823,7291.76,9
2019/2/1,3474.400614,7263.87,9
2019/1/31,3447.812769,7281.74,9.032258065
2019/1/30,3470.82826,7183.08,9.064516129
2019/1/29,3438.806393,7028.29,9.096774194
2019/1/28,3462.059067,7085.69,9.129032258
2019/1/27,3575.695347,7112.08,9.161290323
2019/1/26,3595.147524,7138.47,9.193548387
2019/1/25,3590.982706,7164.86,9.225806452
2019/1/24,3601.873911,7073.46,9.258064516
2019/1/23,3592.901431,7025.77,9.290322581
2019/1/22,3608.383962,7020.36,9.322580645
2019/1/21,3547.119997,7054.5775,9.35483871
2019/1/20,3583.507436,7088.795,9.387096774
2019/1/19,3735.953787,7123.0125,9.419354839
2019/1/18,3653.185376,7157.23,9.451612903
2019/1/17,3684.253015,7084.46,9.483870968
2019/1/16,3658.24673,7034.69,9.516129032
2019/1/15,3640.207439,7023.83,9.548387097
2019/1/14,3705.942606,6905.92,9.580645161
2019/1/13,3553.227143,6927.773333,9.612903226
2019/1/12,3668.24992,6949.626667,9.64516129
2019/1/11,3678.691684,6971.48,9.677419355
2019/1/10,3673.215707,6986.07,9.709677419
2019/1/9,4032.575391,6957.08,9.741935484
2019/1/8,4030.989306,6897,9.774193548
2019/1/7,4036.958448,6823.47,9.806451613
2019/1/6,4085.907582,6795.266667,9.838709677
2019/1/5,3866.004564,6767.063333,9.870967742
2019/1/4,3877.816632,6738.86,9.903225806
2019/1/3,3843.99664,6463.5,9.935483871
2019/1/2,3938.625961,6665.94,9.967741935
2019/1/1,3851.181614,6650.61,10
2018/12/31,3746.123953,6635.28,10.09677419
2018/12/30,3863.165984,6618.36,10.19354839
2018/12/29,3832.098961,6601.44,10.29032258
2018/12/28,3902.734263,6584.52,10.38709677
2018/12/27,3651.165346,6579.49,10.48387097
2018/12/26,3833.455304,6554.36,10.58064516
2018/12/25,3789.436638,6373.64,10.67741935
2018/12/24,4049.134022,6192.92,10.77419355
2018/12/23,3980.147519,6239.613333,10.87096774
2018/12/22,3985.947865,6286.306667,10.96774194
2018/12/21,3872.495182,6333,11.06451613
2018/12/20,4103.258582,6528.41,11.16129032
2018/12/19,3719.296166,6636.83,11.25806452
2018/12/18,3671.041341,6783.91,11.35483871
2018/12/17,3520.00734,6753.73,11.4516129
2018/12/16,3259.040242,6806.043333,11.5483871
2018/12/15,3244.865925,6858.356667,11.64516129
2018/12/14,3236.70091,6910.67,11.74193548
2018/12/13,3314.351766,7070.33,11.83870968
2018/12/12,3471.915387,7098.31,11.93548387
2018/12/11,3394.218703,7031.83,12.03225806
2018/12/10,3464.835871,7020.52,12.12903226
2018/12/9,3586.572261,7003.43,12.22580645
2018/12/8,3465.344049,6986.34,12.32258065
2018/12/7,3424.127676,6969.25,12.41935484
2018/12/6,3530.420581,7188.26,12.51612903
2018/12/5,3778.6441,7173.345,12.61290323
2018/12/4,3959.996646,7158.43,12.70967742
2018/12/3,3905.390427,7441.51,12.80645161
2018/12/2,4143.979048,7404.52,12.90322581
2018/12/1,4208.469723,7367.53,13
2018/11/30,4030.044494,7330.54,13.03333333
2018/11/29,4295.392323,7273.08,13.06666667
2018/11/28,4256.464556,7291.59,13.1
2018/11/27,3835.01659,7082.7,13.13333333
2018/11/26,3801.729367,7081.85,13.16666667
2018/11/25,4008.329436,7034.226667,13.2
2018/11/24,3894.620254,6986.603333,13.23333333
2018/11/23,4374.323227,6938.98,13.26666667
2018/11/22,4377.54577,6955.615,13.3
2018/11/21,4609.512684,6972.25,13.33333333
2018/11/20,4470.864068,6908.82,13.36666667
2018/11/19,4893.020433,7028.48,13.4
2018/11/18,5647.479577,7101.61,13.43333333
2018/11/17,5631.540424,7174.74,13.46666667
2018/11/16,5627.478697,7247.87,13.5
2018/11/15,5654.723204,7259.03,13.53333333
2018/11/14,5747.076679,7136.39,13.56666667
2018/11/13,6371.367486,7200.88,13.6
2018/11/12,6364.393922,7200.87,13.63333333
2018/11/11,6407.676509,7269.546667,13.66666667
2018/11/10,6399.518804,7338.223333,13.7
2018/11/9,6397.943423,7406.9,13.73333333
2018/11/8,6468.139286,7530.89,13.76666667
2018/11/7,6526.820154,7570.75,13.8
2018/11/6,6428.294585,7375.96,13.83333333
2018/11/5,6413.987438,7328.85,13.86666667
2018/11/4,6456.241631,7338.23,13.9
2018/11/3,6387.91703,7347.61,13.93333333
2018/11/2,6407.751479,7356.99,13.96666667
2018/11/1,6368.306136,7434.06,14
2018/10/31,6298.837501,7305.9,13.87096774
2018/10/30,6284.585339,7161.65,13.74193548
2018/10/29,6252.273571,7050.29,13.61290323
2018/10/28,6406.221101,7089.263333,13.48387097
2018/10/27,6416.188305,7128.236667,13.35483871
2018/10/26,6416.405872,7167.21,13.22580645
2018/10/25,6420.365573,7318.34,13.09677419
2018/10/24,6433.06548,7108.4,12.96774194
2018/10/23,6423.905004,7437.54,12.83870968
2018/10/22,6466.252678,7468.63,12.70967742
2018/10/21,6475.861332,7462.096667,12.58064516
2018/10/20,6461.901011,7455.563333,12.4516129
2018/10/19,6455.39574,7449.03,12.32258065
2018/10/18,6479.295676,7485.14,12.19354839
2018/10/17,6520.256441,7642.7,12.06451613
2018/10/16,6552.077685,7645.49,11.93548387
2018/10/15,6576.759501,7430.74,11.80645161
2018/10/14,6321.811255,7452.79,11.67741935
2018/10/13,6325.159139,7474.84,11.5483871
2018/10/12,6293.90483,7496.89,11.41935484
2018/10/11,6252.437099,7329.06,11.29032258
2018/10/10,6599.428021,7422.05,11.16129032
2018/10/9,6646.658367,7738.02,11.03225806
2018/10/8,6657.272478,7735.95,10.90322581
2018/10/7,6595.637642,7753.45,10.77419355
2018/10/6,6590.995726,7770.95,10.64516129
2018/10/5,6626.550323,7788.45,10.51612903
2018/10/4,6574.045632,7879.51,10.38709677
2018/10/3,6505.256156,8025.09,10.25806452
2018/10/2,6534.415121,7999.55,10.12903226
2018/10/1,6596.018098,8037.3,10
2018/9/30,6619.480812,8040.316667,10.03333333
2018/9/29,6600.212125,8043.333333,10.06666667
2018/9/28,6641.955563,8046.35,10.1
2018/9/27,6676.851173,8041.97,10.13333333
2018/9/26,6479.083948,7990.37,10.16666667
2018/9/25,6438.627759,8007.47,10.2
2018/9/24,6586.794102,7993.25,10.23333333
2018/9/23,6709.838127,7991.153333,10.26666667
2018/9/22,6707.238115,7989.056667,10.3
2018/9/21,6744.696981,7986.96,10.33333333
2018/9/20,6497.019131,8028.23,10.36666667
2018/9/19,6397.127392,7950.04,10.4
2018/9/18,6363.858467,7956.11,10.43333333
2018/9/17,6274.229074,7895.79,10.46666667
2018/9/16,6512.152478,7933.873333,10.5
2018/9/15,6537.211073,7971.956667,10.53333333
2018/9/14,6509.223086,8010.04,10.56666667
2018/9/13,6501.145617,8013.71,10.6
2018/9/12,6359.149645,7954.23,10.63333333
2018/9/11,6306.694006,7972.47,10.66666667
2018/9/10,6330.669843,7924.16,10.7
2018/9/9,6277.682277,7916.953333,10.73333333
2018/9/8,6214.51545,7909.746667,10.76666667
2018/9/7,6436.841435,7902.54,10.8
2018/9/6,6519.675095,7922.73,10.83333333
2018/9/5,6714.906125,7995.17,10.86666667
2018/9/4,7360.989295,8091.25,10.9
2018/9/3,7268.864743,8095.8225,10.93333333
2018/9/2,7277.239549,8100.395,10.96666667
2018/9/1,7193.248733,8104.9675,11
2018/8/31,7018.26405,8109.54,11.03225806
2018/8/30,6973.880312,8088.36,11.06451613
2018/8/29,7036.643094,8109.69,11.09677419
2018/8/28,7082.637385,8030.04,11.12903226
2018/8/27,6883.391277,8017.9,11.16129032
2018/8/26,6705.158423,7993.926667,11.19354839
2018/8/25,6745.155573,7969.953333,11.22580645
2018/8/24,6709.592961,7945.98,11.25806452
2018/8/23,6528.524415,7878.46,11.29032258
2018/8/22,6376.530714,7889.1,11.32258065
2018/8/21,6482.48094,7859.17,11.35483871
2018/8/20,6291.971192,7821.01,11.38709677
2018/8/19,6509.311913,7819.45,11.41935484
2018/8/18,6420.016879,7817.89,11.4516129
2018/8/17,6587.234439,7816.33,11.48387097
2018/8/16,6329.69734,7806.52,11.51612903
2018/8/15,6306.298266,7774.12,11.5483871
2018/8/14,6207.11752,7870.9,11.58064516
2018/8/13,6284.928115,7819.71,11.61290323
2018/8/12,6342.511734,7826.176667,11.64516129
2018/8/11,6293.915942,7832.643333,11.67741935
2018/8/10,6183.831056,7839.11,11.70967742
2018/8/9,6563.764604,7891.78,11.74193548
2018/8/8,6281.517374,7888.33,11.77419355
2018/8/7,6732.82669,7883.66,11.80645161
2018/8/6,6935.713092,7859.68,11.83870968
2018/8/5,7041.990104,7843.793333,11.87096774
2018/8/4,7017.844894,7827.906667,11.90322581
2018/8/3,7422.438043,7812.02,11.93548387
2018/8/2,7551.493153,7802.69,11.96774194
2018/8/1,7596.721803,7707.29,12
2018/7/31,7752.144492,7671.79,12.03225806
2018/7/30,8181.184914,7630,12.06451613
2018/7/29,8211.614335,7665.806667,12.09677419
2018/7/28,8195.281388,7701.613333,12.12903226
2018/7/27,8158.491094,7737.42,12.16129032
2018/7/26,7933.673932,7852.19,12.19354839
2018/7/25,8179.363887,7932.24,12.22580645
2018/7/24,8338.94062,7840.77,12.25806452
2018/7/23,7712.930732,7841.87,12.29032258
2018/7/22,7391.747574,7834.646667,12.32258065
2018/7/21,7400.986497,7827.423333,12.35483871
2018/7/20,7329.843348,7820.2,12.38709677
2018/7/19,7443.660646,7825.3,12.41935484
2018/7/18,7353.883851,7854.44,12.4516129
2018/7/17,7317.330034,7855.12,12.48387097
2018/7/16,6705.492444,7805.72,12.51612903
2018/7/15,6346.599551,7812.473333,12.5483871
2018/7/14,6250.050407,7819.226667,12.58064516
2018/7/13,6215.784718,7825.98,12.61290323
2018/7/12,6202.442176,7823.92,12.64516129
2018/7/11,6367.687185,7716.61,12.67741935
2018/7/10,6319.83561,7759.2,12.70967742
2018/7/9,6669.99851,7756.2,12.74193548
2018/7/8,6711.7568,7733.596667,12.77419355
2018/7/7,6718.701013,7710.993333,12.80645161
2018/7/6,6600.606901,7688.39,12.83870968
2018/7/5,6532.499354,7586.43,12.87096774
2018/7/4,6603.099909,7544.55,12.90322581
2018/7/3,6534.644903,7502.67,12.93548387
2018/7/2,6595.968717,7567.69,12.96774194
2018/7/1,6364.401842,7548.56,13
2018/6/30,6376.564855,7529.43,13
2018/6/29,6127.560923,7510.3,13
2018/6/28,5912.435446,7503.68,13
2018/6/27,6108.694146,7445.09,13
2018/6/26,6103.03072,7561.63,13
2018/6/25,6238.074119,7532.01,13
2018/6/24,6149.117943,7585.613333,13
2018/6/23,6156.300264,7639.216667,13
2018/6/22,6071.720089,7692.82,13
2018/6/21,6711.941657,7712.95,13
2018/6/20,6734.137828,7781.52,13
2018/6/19,6722.636753,7725.59,13
2018/6/18,6700.596021,7747.03,13
2018/6/17,6461.213025,7746.813333,13
2018/6/16,6505.755311,7746.596667,13
2018/6/15,6473.773491,7746.38,13
2018/6/14,6649.438347,7761.04,13
2018/6/13,6308.396028,7695.7,13
2018/6/12,6558.514878,7703.79,13
2018/6/11,6847.943671,7659.93,13
2018/6/10,6797.078904,7655.123333,13
2018/6/9,7559.667409,7650.316667,13
2018/6/8,7622.637061,7645.51,13
2018/6/7,7654.789136,7635.07,13
2018/6/6,7577.593405,7689.24,13
2018/6/5,7612.115176,7637.86,13
2018/6/4,7505.890508,7606.46,13
2018/6/3,7684.931799,7589.083333,13
2018/6/2,7588.637728,7571.706667,13
2018/6/1,7525.473797,7554.33,13
2018/5/31,7504.038587,7442.12,13.06451613
2018/5/30,7411.621917,7462.45,13.12903226
2018/5/29,7474.562016,7396.59,13.19354839
2018/5/28,7149.250597,7405.905,13.25806452
2018/5/27,7363.93676,7415.22,13.32258065
2018/5/26,7349.788652,7424.535,13.38709677
2018/5/25,7488.637221,7433.85,13.4516129
2018/5/24,7576.278752,7424.43,13.51612903
2018/5/23,7570.538188,7425.96,13.58064516
2018/5/22,8032.093711,7378.46,13.64516129
2018/5/21,8399.115042,7394.04,13.70967742
2018/5/20,8499.1229,7380.806667,13.77419355
2018/5/19,8225.333519,7367.573333,13.83870968
2018/5/18,8236.681884,7354.34,13.90322581
2018/5/17,8088.947899,7382.47,13.96774194
2018/5/16,8343.900226,7398.3,14.03225806
2018/5/15,8515.701134,7351.63,14.09677419
2018/5/14,8740.312768,7411.32,14.16129032
2018/5/13,8699.820503,7408.506667,14.22580645
2018/5/12,8488.213129,7405.693333,14.29032258
2018/5/11,8422.66381,7402.88,14.35483871
2018/5/10,9037.392112,7404.98,14.41935484
2018/5/9,9327.374047,7339.91,14.48387097
2018/5/8,9233.687914,7266.9,14.5483871
2018/5/7,9372.878004,7265.21,14.61290323
2018/5/6,9666.853489,7246.68,14.67741935
2018/5/5,9864.060649,7228.15,14.74193548
2018/5/4,9718.724265,7209.62,14.80645161
2018/5/3,9769.290293,7088.15,14.87096774
2018/5/2,9236.704389,7100.9,14.93548387
2018/5/1,9096.810022,7130.7,15
2018/4/30,9240.335679,7066.27,15.13333333
2018/4/29,9413.409305,7084.113333,15.26666667
2018/4/28,9337.281363,7101.956667,15.4
2018/4/27,8974.089791,7119.8,15.53333333
2018/4/26,9268.527837,7118.68,15.66666667
2018/4/25,8846.751895,7003.74,15.8
2018/4/24,9715.110088,7007.35,15.93333333
2018/4/23,8924.023356,7128.6,16.06666667
2018/4/22,8787.210206,7134.443333,16.2
2018/4/21,8884.348604,7140.286667,16.33333333
2018/4/20,8813.044081,7146.13,16.46666667
2018/4/19,8280.64311,7238.06,16.6
2018/4/18,8133.862763,7295.24,16.73333333
2018/4/17,7889.50363,7281.1,16.86666667
2018/4/16,8038.471105,7156.29,17
2018/4/15,8301.987534,7139.743333,17.13333333
2018/4/14,7910.243775,7123.196667,17.26666667
2018/4/13,7866.931623,7106.65,17.4
2018/4/12,7821.822517,7140.25,17.53333333
2018/4/11,6932.843296,7069.03,17.66666667
2018/4/10,6844.301557,7094.3,17.8
2018/4/9,6772.871609,6950.34,17.93333333
2018/4/8,7000.923355,6938.596667,18.06666667
2018/4/7,6894.151859,6926.853333,18.2
2018/4/6,6637.296686,6915.11,18.33333333
2018/4/5,6819.726657,7076.55,18.46666667
2018/4/4,6840.93611,7042.11,18.6
2018/4/3,7454.69179,6941.28,18.73333333
2018/4/2,7061.622526,6870.12,18.86666667
2018/4/1,6830.630577,6918.4525,19
2018/3/31,6955.124518,6966.785,19.12903226
2018/3/30,6880.453144,7015.1175,19.25806452
2018/3/29,7178.058623,7063.45,19.38709677
2018/3/28,7954.826953,6949.23,19.51612903
2018/3/27,7828.221732,7008.81,19.64516129
2018/3/26,8187.383924,7220.54,19.77419355
2018/3/25,8466.556129,7144.583333,19.90322581
2018/3/24,8661.018753,7068.626667,20.03225806
2018/3/23,8865.051157,6992.67,20.16129032
2018/3/22,8721.57,7166.68,20.29032258
2018/3/21,8978.01899,7345.29,20.41935484
2018/3/20,8892.783654,7364.3,20.5483871
2018/3/19,8588.661986,7344.24,20.67741935
2018/3/18,8092.439642,7390.156667,20.80645161
2018/3/17,7906.38397,7436.073333,20.93548387
2018/3/16,8315.139163,7481.99,21.06451613
2018/3/15,8291.944666,7481.74,21.19354839
2018/3/14,8262.032897,7496.81,21.32258065
2018/3/13,9208.440502,7511.01,21.4516129
2018/3/12,9216.378706,7588.33,21.58064516
2018/3/11,9570.367448,7579.156667,21.70967742
2018/3/10,8894.85712,7569.983333,21.83870968
2018/3/9,9345.521676,7560.81,21.96774194
2018/3/8,9433.592923,7427.95,22.09677419
2018/3/7,9968.268316,7396.65,22.22580645
2018/3/6,10697.57229,7372.01,22.35483871
2018/3/5,11527.56879,7330.71,22.48387097
2018/3/4,11516.38357,7306.43,22.61290323
2018/3/3,11494.89894,7282.15,22.74193548
2018/3/2,11095.09196,7257.87,22.87096774
2018/3/1,10929.7655,7180.56,23
2018/2/28,10412.02401,7273.01,23.64285714
2018/2/27,10736.49053,7330.35,24.28571429
2018/2/26,10371.77268,7421.46,24.92857143
2018/2/25,9699.647408,7393.436667,25.57142857
2018/2/24,9843.276427,7365.413333,26.21428571
2018/2/23,10348.06763,7337.39,26.85714286
2018/2/22,9987.171846,7210.09,27.5
2018/2/21,10680.36171,7218.23,28.14285714
2018/2/20,11446.21506,7234.31,28.78571429
2018/2/19,11191.90266,7235.6,29.42857143
2018/2/18,10576.17556,7236.89,30.07142857
2018/2/17,11095.6086,7238.18,30.71428571
2018/2/16,10245.30885,7239.47,31.35714286
2018/2/15,10117.07499,7256.43,32
2018/2/14,9505.15,7143.62,32.64285714
2018/2/13,8577.572064,7013.51,33.28571429
2018/2/12,8863.252806,6981.96,33.92857143
