Date,Close, NASDAQ Composite Index, S&P 500 Index,S&P 500 Volatility Index (VIX), Gold spot closing price per troy ounce($/oz),U.S. Dollar Index,Eurozone: Benchmark Rate (Major Refinancing Rate),USA: Federal Funds Target Rate,China: T-Bond Yield: 10Y,US 10-Year Breakeven Inflation Rate,World: Geopolitical Risk Index,Index of Global Real Economic Activity (Kilian),latest_size,latest_weight,latest_transaction_count,latest_input_value,latest_tansaction_fee,SMA,EMA,MACD,MACD_signal,MACD_diff,Google_trends,Decred - Tweets
2021/4/15,63183.14,14038.76,4170.42,16.57,1757.2,91.6795,0,0.25,3.1866,2.33,83.3924945,36.3447995,1431693,3993477,1924,158304,20437,55958.09391,57685.28875,2771.253332,2230.923821,540.3295117,59.53333333,110223
2021/4/14,62628.97594,13857.84,4124.66,16.99,1735.55,91.6507,0,0.25,3.189,2.33,83.074246,35.68107893,1463196,3993603,2427,284415,17920,57220.21991,58584.14097,3002.2679,2385.192637,617.0752638,59.06666667,161204
2021/4/13,63528.48,13996.1,4141.59,16.65,1747.95,91.8444,0,0.25,3.1863,2.33,82.7559975,35.01735837,432,1620,1,6392868.5,0,58471.0638,59483.1117,3220.803651,2552.314839,668.4888111,58.6,171108
2021/4/12,59940.53,13850,4127.99,16.91,1732.85,92.1065,0,0.25,3.2268,2.33,82.437749,34.3536378,1365798,3993267,2663,12501322,15660,59280.74882,59566.27867,3069.09857,2655.671586,413.4269844,58.13333333,132176
2021/4/11,60018.28649,13866.73,4128.26,16.83666667,1735.633333,92.12986667,0,0.25,3.231066667,2.323333333,82.1195005,33.68991723,1274269,3999484,2102,4644356,12875,59893.64446,59648.46191,2921.468628,2708.830994,212.6376337,57.66666667,94714
2021/4/10,59747.4368,13883.46,4128.53,16.76333333,1738.416667,92.15323333,0,0.25,3.235333333,2.316666667,81.801252,33.02619667,1469952,3993048,2040,41432969253,13095,60232.02614,59666.45734,2750.90481,2717.245757,33.65905288,57.2,110849
2021/4/9,58159.44,13900.19,4128.8,16.69,1741.2,92.1766,0,0.25,3.2396,2.31,81.4830035,32.3624761,1317461,3993344,1823,348197,5239,60482.64566,59392.45419,2459.24504,2665.645614,-206.4005742,56.73333333,102638
2021/4/8,58019.88,13829.31,4097.17,16.95,1755.5,92.0645,0,0.25,3.2485,2.33,81.164755,31.69875553,1325214,3999492,2670,33965,16319,60680.92078,59142.89525,2191.578096,2570.83211,-379.2540139,56.26666667,104094
2021/4/7,56073.47156,13688.84,4079.95,17.16,1738.05,92.4201,0,0.25,3.2349,2.34,80.8465065,31.03503497,1310147,3993338,2183,432100,15554,60280.44094,58584.81821,1801.62323,2416.990334,-615.3671042,55.8,86985
2021/4/6,58093.23833,13698.38,4073.94,18.12,1744.65,92.2895,0,0.25,3.2285,2.32,80.528258,30.3713144,1409669,3993245,2523,500090909,90909,59939.28791,58495.44005,1636.692713,2260.93081,-624.2380973,55.33333333,32289
2021/4/5,58777.73936,13705.59,4077.91,17.91,1740.93,92.5911,0,0.25,3.2254,2.35,80.2100095,29.70759383,1439983,3998287,1832,235651752,43750,59498.74785,58546.7672,1543.425948,2117.429838,-574.0038893,54.86666667,44761
2021/4/4,58215.19,13649.22,4063.4,17.765,1737.21,92.72663333,0,0.25,3.2223,2.353333333,79.891761,29.04387327,1461300,3997938,2500,303041667,16800,59057.36925,58486.48043,1407.889065,1975.521683,-567.6326182,54.4,87528
2021/4/3,57139.13796,13592.85,4048.89,17.62,1733.49,92.86216667,0,0.25,3.2192,2.356666667,79.5735125,28.3801527,1290806,3998321,2472,2564547,2724,58418.43505,58241.50908,1199.81597,1820.38054,-620.5645705,53.93333333,75450
2021/4/2,58963.3276,13536.48,4034.38,17.475,1729.77,92.9977,0,0.25,3.2161,2.36,79.255264,27.71643213,1570585,3993559,1913,9036026,16691,58320.71481,58372.74881,1168.642024,1690.032837,-521.3908132,53.46666667,30540
2021/4/1,58755.61518,13480.11,4019.87,17.33,1726.05,92.8963,0,0.25,3.2176,2.35,78.9370155,27.05271157,1230154,3993199,2943,3427083,11752,58194.44768,58442.36088,1114.330483,1574.892366,-460.5618836,53,69301
2021/3/31,58719.45437,13246.87,3972.89,19.4,1691.05,93.1839,0,0.25,3.2234,2.37,78.618767,26.388991,1155905,3998162,1360,92703,2175,58091.64944,58492.74151,1056.195159,1471.152925,-414.9577656,52.77419355,108145
2021/3/30,58693.94856,13045.4,3958.55,19.61,1683.95,93.286,0,0.25,3.2145,2.35,78.46838103,25.4422379,1563567,3993222,1830,4213389,34107,58145.10029,58529.32461,996.5764776,1376.237635,-379.6611577,52.5483871,111290
2021/3/29,57664.85097,13059.65,3971.09,20.74,1705.95,92.9354,0,0.25,3.2306,2.36,78.31799506,24.49548481,1310009,3999665,1912,10114998,17154,58109.59739,58372.14758,856.4164324,1272.273395,-415.8569623,52.32258065,104638
2021/3/28,55861.95,13086.01,3972.24,20.11333333,1714.566667,92.86533333,0,0.25,3.2259,2.353333333,78.1676091,23.54873171,1449425,3993320,1377,548878,21924,58088.44523,57915.74802,593.0235398,1136.423424,-543.399884,52.09677419,86361
2021/3/27,55917.88011,13112.37,3973.39,19.48666667,1723.183333,92.79526667,0,0.25,3.2212,2.346666667,78.01722313,22.60197861,1101696,3993564,978,353443,1582,57870.90941,57552.49931,384.3651451,986.011768,-601.646623,51.87096774,106231
2021/3/26,55002.76979,13138.73,3974.54,18.86,1731.8,92.7252,0,0.25,3.2165,2.34,77.86683716,21.65522552,1338023,3993440,2254,6717500,17500,57493.41245,57088.91213,143.5058627,817.510587,-674.0047242,51.64516129,137602
2021/3/25,51412.19201,12977.68,3909.52,19.81,1737.3,92.8846,0,0.25,3.2236,2.32,77.71645119,20.70847242,1293758,3992813,2737,1460818,32454,56813.11265,56056.7812,-333.2648037,587.3555088,-920.6203126,51.41935484,137938
2021/3/24,52584.7854,12961.89,3889.14,21.2,1730.5,92.5886,0,0.25,3.2127,2.31,77.56606523,19.76171932,1167593,3993389,1149,9283377,22946,56357.6774,55425.50923,-609.4649722,347.9914126,-957.4563848,51.19354839,130216
2021/3/23,54599.96181,13227.7,3910.52,20.3,1726.2,92.3527,0,0.25,3.2484,2.29,77.41567926,18.81496623,1300000,3999403,1720,1575911,11302,55921.34082,55275.4097,-658.1608325,146.7609636,-804.9217961,50.96774194,94277
2021/3/22,54249.99078,13377.54,3940.59,18.88,1736.15,91.8031,0,0.25,3.2522,2.33,77.26529329,17.86821313,1377013,3993019,2064,680247,7232,55470.77838,55088.9699,-716.7303684,-25.93730281,-690.7930656,50.74193548,103950
2021/3/21,57392.2057,13323.44,3931.426667,19.57,1735.833333,91.85183333,0,0.25,3.254566667,2.323333333,77.11490732,16.92146003,1450287,3992958,2103,219626,3008,55338.05351,55507.74004,-503.7892947,-121.5077012,-382.2815935,50.51612903,80437
2021/3/20,58219.82,13269.34,3922.263333,20.26,1735.516667,91.90056667,0,0.25,3.256933333,2.316666667,76.96452135,15.97470694,1540078,3997885,1385,9399967,12204,55290.64066,56000.84549,-265.1934177,-150.2448445,-114.9485732,50.29032258,92396
2021/3/19,58091.62367,13215.24,3913.1,20.95,1735.2,91.9493,0,0.25,3.2593,2.31,76.81413539,15.02795384,1434532,3992935,2113,8561163,22473,55333.31793,56380.98698,-85.46366662,-137.2886089,51.8249423,50.06451613,106380
2021/3/18,57687.52056,13116.17,3915.46,21.58,1725.9,91.8283,0,0.25,3.2744,2.27,76.66374942,14.08120074,1317844,3993352,2367,13415884,20561,55515.87498,56618.53854,24.08804029,-105.0132791,129.1013194,49.83870968,106755
2021/3/17,58711.97874,13525.2,3974.12,19.23,1729.65,91.9738,0,0.25,3.2739,2.3,76.51336345,13.13444765,1254150,3992901,2229,4938221,15904,55795.28485,56999.16403,191.3678018,-45.7370629,237.1048647,49.61290323,106258
2021/3/16,56455.99844,13471.57,3962.71,19.79,1735,91.8752,0,0.25,3.2811,2.3,76.36297748,12.18769455,1489153,3998698,2196,50442567,5150,55940.60771,56900.40665,140.2823739,-8.533175554,148.8155494,49.38709677,99951
2021/3/15,55723.94916,13459.71,3968.94,20.03,1723.65,91.8032,0,0.25,3.2907,2.27,76.21259152,11.24094145,1353955,3992773,2862,4186993,30174,56371.78343,56686.50529,40.2624251,1.225944576,39.03648052,49.16129032,116563
2021/3/14,59380.01894,13413.09333,3960.406667,20.25,1717.366667,91.758,0,0.25,3.284166667,2.266666667,76.06220555,10.29418835,1567498,3993592,1516,42030,5978,57051.30678,57176.23504,253.0926765,51.59929095,201.4933855,48.93548387,102059
2021/3/13,61297.99739,13366.47667,3951.873333,20.47,1711.083333,91.7128,0,0.25,3.277633333,2.263333333,75.91181958,9.347435258,1451654,3993302,2672,148945702,10608,57721.11034,57925.64638,569.9569073,155.2708142,414.6860931,48.70967742,154790
2021/3/12,57278.15502,13319.86,3943.34,20.69,1704.8,91.6676,0,0.25,3.2711,2.26,75.76143361,8.400682161,1446781,3993592,1913,31878068,35267,58023.92676,57807.92068,491.0459372,222.4258388,268.6200984,48.48387097,104787
2021/3/11,57633.69981,13398.67,3939.34,21.91,1724.25,91.4172,0,0.25,3.2624,2.28,75.61104765,7.453929065,1305127,3999616,2795,2094905,22600,58048.07617,57776.24416,451.9876853,268.3382081,183.6494772,48.25806452,95858
2021/3/10,55998.73927,13068.83,3898.81,22.56,1716.2,91.7818,0,0.25,3.2649,2.26,75.46066168,6.507175968,1522357,3998395,2363,201544,14802,57825.9681,57453.06145,285.8114314,271.8328528,13.97857861,48.03225806,81908
2021/3/9,54759.46169,13073.82,3875.44,24.03,1716.9,91.9696,0,0.25,3.2692,2.21,75.31027571,5.560422871,1429161,3993423,2196,17793665,9812,57492.7519,56963.31604,53.49950033,228.1661823,-174.6666819,47.80645161,85849
2021/3/8,52326.86244,12609.16,3821.35,25.47,1687.05,92.4074,0,0.25,3.2692,2.21,75.15988974,4.613669774,1515898,3993400,1954,4483325,6780,56956.68609,56120.32448,-323.1744542,117.898055,-441.0725092,47.58064516,81828
2021/3/7,51409.22675,12712.82333,3828.213333,25.2,1690.116667,92.2706,0,0.25,3.274633333,2.213333333,75.00950377,3.666916677,1584474,3993561,607,229012,1808,56226.41089,55263.76125,-687.8081835,-43.24319272,-644.5649908,47.35483871,68935
2021/3/6,48884.80043,12816.48667,3835.076667,24.93,1693.183333,92.1338,0,0.25,3.280066667,2.216666667,74.85911781,2.720163581,1280016,3999630,2276,114398,2230,55469.29109,54103.95019,-1167.030348,-268.0006238,-899.0297244,47.12903226,40281
2021/3/5,48901.91568,12920.15,3841.94,24.66,1696.25,91.997,0,0.25,3.2855,2.22,74.70873184,1.773410484,1358694,3993345,3024,1785100,10000,54787.08774,53158.12574,-1527.824499,-519.9653988,-1007.8591,46.90322581,70950
2021/3/4,48523.77958,12723.47,3768.47,28.57,1712.1,91.6141,0,0.25,3.2762,2.2,74.55834587,0.826657387,1393483,3993169,2601,3731885,24634,53701.46381,52315.51734,-1823.251576,-780.6226344,-1042.628942,46.67741935,81460
2021/3/3,50593.57978,12997.75,3819.72,26.67,1711.4,90.9909,0,0.25,3.2683,2.21,74.4079599,-0.12009571,1736042,3993137,1422,2823686,26314,52631.02205,52002.43779,-1868.821475,-998.2624025,-870.5590726,46.4516129,94227
2021/3/2,48245.59608,13358.79,3870.29,24.1,1723.85,90.7646,0,0.25,3.2557,2.2,74.25757394,-1.066848806,1180459,3993514,1898,844400,24084,51727.76615,51319.37566,-2070.530819,-1212.716086,-857.8147335,46.22580645,103342
2021/3/1,49557.93686,13588.83,3901.82,23.35,1734.15,91.0173,0,0.25,3.2774,2.16,74.10718797,-2.013601903,1347900,3993546,2509,21002847,47078,50920.18986,50999.11406,-2100.28126,-1390.229121,-710.0521391,46,89756
2021/2/28,44986.74483,13456.67,3871.596667,24.88333333,1737.05,90.9915,0,0.25,3.281866667,2.156666667,73.956802,-2.960355,1426411,3998716,2482,8287854,15434,49818.99041,49905.95602,-2464.308675,-1605.045032,-859.2636438,46.71428571,73439
2021/2/27,46202.31375,13324.51,3841.373333,26.41666667,1739.95,90.9657,0,0.25,3.286333333,2.153333333,74.08044125,-2.595986179,1456541,3998639,2830,49912,13260,48963.27562,49232.56651,-2624.463589,-1808.928743,-815.5348463,47.42857143,66315
2021/2/26,46205.25772,13192.35,3811.15,27.95,1742.85,90.9399,0,0.25,3.2908,2.15,74.2040805,-2.231617357,1299970,3992857,2597,2019996,10496,48351.11515,48682.14673,-2719.797823,-1991.102559,-728.6952636,48.14285714,81742
2021/2/25,47372.37799,13119.43,3829.34,28.89,1779.65,90.2149,0,0.25,3.2925,2.14,74.32771975,-1.867248536,289,1156,1,25175630.5,0,47947.43027,48444.00696,-2670.391427,-2126.960333,-543.4310947,48.85714286,82520
2021/2/24,49577.66705,13597.97,3925.43,21.34,1788,90.0435,0,0.25,3.2611,2.17,74.451359,-1.502879714,1262901,3993321,2839,48331265,22501,48016.71693,48650.12698,-2425.330407,-2186.634348,-238.6960596,49.57142857,103733
2021/2/23,48514.38215,13465.2,3881.37,23.11,1799.65,90.1173,0,0.25,3.2832,2.16,74.57499825,-1.138510893,1247484,3993549,2608,145294,15609,47977.96358,48625.4461,-2290.512387,-2207.409956,-83.10243182,50.28571429,131691
2021/2/22,54153.65519,13533.05,3876.5,23.45,1807.45,90.0869,0,0.25,3.2917,2.16,74.6986375,-0.774142071,1270695,3998478,2815,193880,15812,48540.95114,49630.57503,-1708.92649,-2107.713262,398.7867728,51,110348
2021/2/21,57367.94614,13646.85333,3886.57,22.98333333,1800.366667,90.1712,0,0.25,3.27915,2.153333333,74.82227675,-0.40977325,1441858,3993304,1472,382713398,24945,49218.38778,51037.36977,-977.3824028,-1881.64709,904.2646877,51.71428571,111638
2021/2/20,56008.78744,13760.65667,3896.64,22.51666667,1793.283333,90.2555,0,0.25,3.2666,2.146666667,74.945916,-0.045404429,1319336,3999476,2254,1151910,36401,49994.70691,51941.26389,-501.5199815,-1605.621669,1104.101687,52.42857143,118093
2021/2/19,55795.15505,13874.46,3906.71,22.05,1786.2,90.3398,0,0.25,3.271,2.14,75.06955525,0.318964393,1486615,3998737,2318,48159438,26633,50618.42873,52641.97138,-140.0198708,-1312.501309,1172.481438,53.14285714,150898
2021/2/18,51656.84687,13865.36,3913.97,22.49,1773.15,90.5555,0,0.25,3.292,2.16,75.1931945,0.683333214,1217363,3998696,2679,62155088,19615,51285.43894,52462.85783,-185.3190706,-1087.064861,901.7457908,53.85714286,116096
2021/2/17,52127.62093,13965.5,3931.33,21.5,1780.7,90.9146,0,0.25,3.28595,2.21,75.31683375,1.047702036,1395737,3999401,2183,46462,25311,51877.96965,52401.90567,-181.1433725,-905.8805636,724.7371912,54.57142857,147890
2021/2/16,49261.05077,14047.5,3932.59,21.46,1794.25,90.5987,0,0.25,3.2799,2.24,75.440473,1.412070857,1259617,3992923,2117,108256,8136,52183.54896,51830.84114,-404.4797657,-805.600404,401.1206384,55.28571429,147792
2021/2/15,47981.97749,14059.4925,3933.15,21.0875,1817.3,90.3644,0,0.25,3.27385,2.2325,75.56411225,1.776439679,1350684,3998673,2166,1000000000,283396,52244.50891,51131.04775,-676.883301,-779.8569834,102.9736824,56,101777
2021/2/14,48673.32971,14071.485,3933.71,20.715,1816.983333,90.39103333,0,0.25,3.2678,2.225,75.6877515,2.1408085,1205617,3993289,1269,28141729,1600,52154.07517,50684.18992,-827.4405,-789.3736868,-38.06681329,56.71428571,99797
2021/2/13,47056.76956,14083.4775,3934.27,20.3425,1816.666667,90.41766667,0,0.25,3.26175,2.2175,75.81139075,2.505177321,1363950,3993339,2234,6053861,27027,52008.31392,50024.65895,-1064.925263,-844.4840021,-220.4412613,57.42857143,93740
2021/2/12,47622.56892,14095.47,3934.83,19.97,1816.35,90.4443,0,0.25,3.2557,2.21,75.93503,2.869546143,1394853,3993375,2432,1358430,58812,51355.20529,49587.91531,-1193.717932,-914.3307881,-279.3871442,58.14285714,122503
2021/2/11,47680.42444,14025.77,3916.38,21.25,1840.1,90.4038,0,0.25,3.24965,2.2,76.05866925,3.233914964,1240761,3998754,2634,1839066,35708,50386.45312,49241.09879,-1276.404991,-986.7456287,-289.6593624,58.85714286,115390
2021/2/10,44866.50228,13972.53,3909.88,21.99,1842.65,90.4287,0,0.25,3.2436,2.21,76.1823085,3.598283786,1179067,3993013,1313,573434,50964,49272.2246,48445.7176,-1551.114797,-1099.619462,-451.4953343,59.57142857,124292
2021/2/9,46511.52058,14007.7,3911.23,21.63,1839.6,90.44,0,0.25,3.2474,2.22,76.30594775,3.962652607,1354121,3999230,2629,2799580,13500,48343.86116,48094.04542,-1617.440224,-1203.183615,-414.2566091,60.28571429,159207
2021/2/8,46225.49641,13987.64,3915.59,21.24,1835.25,90.9682,0,0.25,3.2404,2.22,76.429587,4.327021429,1339805,3993059,2657,11619364,376037,47800.72611,47754.30923,-1673.788965,-1297.304685,-376.4842806,61,212923
2021/2/7,38888.63824,13943.86,3906.003333,21.11666667,1824.483333,90.97616667,0,0.25,3.2164,2.216666667,76.55322625,4.69139025,1494959,3998594,1785,4960663,20437,46476.82784,46142.36905,-2284.138757,-1494.671499,-789.4672577,61.71428571,77886
2021/2/6,39191.50755,13900.08,3896.416667,20.99333333,1813.716667,90.98413333,0,0.25,3.22395,2.213333333,76.6768655,5.055759071,1290542,3993488,2137,1909174,17054,45469.87352,44878.57605,-2712.142452,-1738.16569,-973.9767622,62.42857143,107331
2021/2/5,37945.96447,13856.3,3886.83,20.87,1802.95,90.9921,0,0.25,3.2315,2.21,76.80050475,5.420127893,1358098,3993148,2430,1711112,4746,44466.27222,43618.10122,-3115.924938,-2013.717539,-1102.207399,63.14285714,97415
2021/2/4,36938.03487,13777.74,3871.74,21.77,1785.9,91.5513,0,0.25,3.222,2.17,76.924144,5.784496714,1351655,3992900,2558,216845,7651,43292.74273,42403.5437,-3477.174262,-2306.408884,-1170.765378,63.85714286,76348
2021/2/3,37551.93435,13610.54,3830.17,22.91,1835.45,91.1129,0,0.25,3.2155,2.19,77.04778325,6.148865536,1173785,3999368,2907,37310,29928,42342.25921,41521.43291,-3671.606403,-2579.448388,-1092.158015,64.57142857,87809
2021/2/2,35507.12771,13612.78,3826.31,25.56,1833.1,91.0431,0,0.25,3.1868,2.15,77.1714225,6.513234357,1434310,3993004,2033,3092506,31247,41130.71509,40427.92287,-3945.216087,-2852.601928,-1092.61416,65.28571429,80624
2021/2/1,33513.4412,13403.4,3773.86,30.24,1862.95,91.0272,0,0.25,3.1817,2.11,77.29506175,6.877603179,1268416,3993604,2404,41800,27200,39714.01677,39170.74439,-4273.663441,-3136.81423,-1136.849211,66,91439
2021/1/31,33136.13947,13292.49667,3753.986667,31.19,1863.233333,90.8642,0,0.25,3.186766667,2.116666667,77.418701,7.241972,1234419,3993060,1860,194590,4972,38540.98049,38073.54349,-4512.389415,-3411.929267,-1100.460148,65.93548387,68163
2021/1/30,34333.10794,13181.59333,3734.113333,32.14,1863.516667,90.7012,0,0.25,3.191833333,2.123333333,76.98801035,6.317167419,1447352,3992672,2200,61444,6780,37323.13922,37393.4643,-4552.517529,-3640.04692,-912.4706095,65.87096774,93578
2021/1/29,34241.18685,13070.69,3714.24,33.09,1863.8,90.5382,0,0.25,3.1969,2.13,76.55731971,5.392362839,1208371,3993466,2833,42763367,26148,36124.70827,36820.32295,-4539.40913,-3819.919362,-719.489768,65.80645161,200783
2021/1/28,33117.57284,13337.16,3787.38,30.21,1853.7,90.5405,0,0.25,3.1983,2.13,76.12662906,4.467558258,1108955,3999455,1524,627372,18080,35547.60173,36147.09565,-4567.040884,-3969.343666,-597.6972182,65.74193548,84933
2021/1/27,30305.34378,13270.6,3750.77,37.21,1856.6,90.5917,0,0.25,3.174,2.08,75.69593842,3.542753677,1181910,3999273,1519,1495694,19993,34658.98535,35084.95895,-4760.981006,-4127.671134,-633.3098718,65.67741935,60652
2021/1/26,32577.7687,13626.06,3849.62,23.02,1856.6,90.1869,0,0.25,3.1671,2.08,75.26524777,2.617949097,1175360,3998627,2758,147582,1356,34122.16577,34629.10618,-4677.396139,-4237.616135,-439.7800038,65.61290323,55828
2021/1/25,32272.78384,13635.99,3855.36,23.19,1856.85,90.351,0,0.25,3.1412,2.08,74.83455713,1.693144516,1219904,3993359,2407,3815390,12075,33655.64067,34200.68393,-4582.935037,-4306.679915,-276.2551212,65.5483871,63766
2021/1/24,32261.74435,13605.01333,3850.73,22.76333333,1855.466667,90.3044,0,0.25,3.143933333,2.083333333,74.40386648,0.768339935,1414167,3992784,2652,27219035940,278100,33126.62167,33848.14946,-4457.580514,-4336.860035,-120.7204786,65.48387097,50983
2021/1/23,32045.83959,13574.03667,3846.1,22.33666667,1854.083333,90.2578,0,0.25,3.146666667,2.086666667,73.97317584,-0.156464645,1118567,3992903,1272,1776337,12711,32780.49286,33520.45676,-4325.792814,-4334.646591,8.853776903,65.41935484,52802
2021/1/22,32836.13558,13543.06,3841.47,21.91,1852.7,90.2112,0,0.25,3.1494,2.09,73.54248519,-1.081269226,1413572,3993302,1962,12515273,22010,32712.76229,33396.03473,-4110.200004,-4289.757273,179.5572697,65.35483871,79570
2021/1/21,30892.80236,13530.92,3853.07,21.32,1862.1,90.0839,0,0.25,3.1665,2.1,73.11179455,-2.006073806,1443573,3999159,2558,42072741,20086,32488.42858,32940.90157,-4049.472104,-4241.70024,192.2281352,65.29032258,79347
2021/1/20,35636.11099,13457.25,3851.85,21.58,1856.6,90.4601,0,0.25,3.1777,2.12,72.6811039,-2.930878387,1081703,3993086,2277,871999,5810,32618.72889,33430.93965,-3577.361841,-4108.83256,531.4707187,65.22580645,61204
2021/1/19,36177.48749,13197.18,3798.91,23.24,1834.7,90.4882,0,0.25,3.1776,2.1,72.25041326,-3.855682968,1328477,3993578,2476,113300,6208,32812.35895,33930.31198,-3123.520497,-3911.770147,788.2496502,65.16129032,70173
2021/1/18,36714.8432,13147.51,3791.245,23.515,1833.05,90.7716,0,0.25,3.1662,2.1,71.81972261,-4.780487548,1244385,3998670,1987,813566,5625,33172.08599,34436.59038,-2689.485137,-3667.313145,977.8280084,65.09677419,69189
2021/1/17,35786.41703,13097.84,3783.58,23.79,1835.033333,90.77773333,0,0.25,3.153933333,2.1,71.38903197,-5.705292129,1429818,3993351,1604,195780,12061,33720.19331,34682.01341,-2392.842026,-3412.418921,1019.576895,65.03225806,59161
2021/1/16,36178.18021,13048.17,3775.915,24.065,1837.016667,90.78386667,0,0.25,3.141666667,2.1,70.95834132,-6.63009671,1266295,3993580,2741,78359,2486,34080.23446,34954.04374,-2101.908714,-3150.31688,1048.408166,64.96774194,62189
2021/1/15,36678.9504,12998.5,3768.25,24.34,1839,90.79,0,0.25,3.1294,2.1,70.52765068,-7.55490129,1268581,3999388,2407,7500000,21300,34520.85112,35267.66313,-1810.068654,-2882.267235,1072.198581,64.90322581,70388
2021/1/14,39304.68621,13112.64,3795.54,23.25,1841.75,90.25,0,0.25,3.1075,2.09,70.09696003,-8.479705871,1271606,3992861,2528,1448420,13280,35225.14531,36001.66733,-1351.331065,-2576.080001,1224.748936,64.83870968,106170
