Date,Close,EMA
2018/12/15,3244.865925,3613.907599
2018/12/14,3236.70091,3545.324564
2018/12/13,3314.351766,3503.32951
2018/12/12,3471.915387,3497.617851
2018/12/11,3394.218703,3478.818006
2018/12/10,3464.835871,3476.2758
2018/12/9,3586.572261,3496.329702
2018/12/8,3465.344049,3490.695947
2018/12/7,3424.127676,3478.592625
2018/12/6,3530.420581,3488.01589
2018/12/5,3778.6441,3540.857382
2018/12/4,3959.996646,3617.064521
2018/12/3,3905.390427,3669.487413
2018/12/2,4143.979048,3755.75862
2018/12/1,4208.469723,3838.069729
2018/11/30,4030.044494,3872.974232
2018/11/29,4295.392323,3949.777521
2018/11/28,4256.464556,4005.5388
2018/11/27,3835.01659,3974.534762
2018/11/26,3801.729367,3943.115599
2018/11/25,4008.329436,3954.972661
2018/11/24,3894.620254,3943.999496
2018/11/23,4374.323227,4022.240174
2018/11/22,4377.54577,4086.841192
2018/11/21,4609.512684,4181.872372
2018/11/20,4470.864068,4234.416317
2018/11/19,4893.020433,4354.16252
2018/11/18,5647.479577,4589.311076
2018/11/17,5631.540424,4778.807321
2018/11/16,5627.478697,4933.111207
2018/11/15,5654.723204,5064.313389
2018/11/14,5747.076679,5188.452169
2018/11/13,6371.367486,5403.527681
2018/11/12,6364.393922,5578.230634
2018/11/11,6407.676509,5729.038975
2018/11/10,6399.518804,5850.944398
2018/11/9,6397.943423,5950.398766
2018/11/8,6468.139286,6044.533406
2018/11/7,6526.820154,6132.221906
2018/11/6,6428.294585,6186.053302
2018/11/5,6413.987438,6227.495872
2018/11/4,6456.241631,6269.08601
2018/11/3,6387.91703,6290.69165
2018/11/2,6407.751479,6311.975255
2018/11/1,6368.306136,6322.217234
2018/10/31,6298.837501,6317.966373
2018/10/30,6284.585339,6311.897094
2018/10/29,6252.273571,6301.056454
2018/10/28,6406.221101,6320.177299
2018/10/27,6416.188305,6337.633845
2018/10/26,6416.405872,6351.956032
2018/10/25,6420.365573,6364.39413
2018/10/24,6433.06548,6376.87983
2018/10/23,6423.905004,6385.429862
2018/10/22,6466.252678,6400.124919
2018/10/21,6475.861332,6413.895176
2018/10/20,6461.901011,6422.62351
2018/10/19,6455.39574,6428.582097
2018/10/18,6479.295676,6437.802748
2018/10/17,6520.256441,6452.794328
2018/10/16,6552.077685,6470.845848
2018/10/15,6576.759501,6490.102876
2018/10/14,6321.811255,6459.504399
2018/10/13,6325.159139,6435.077988
2018/10/12,6293.90483,6409.410141
2018/10/11,6252.437099,6380.869588
2018/10/10,6599.428021,6420.607485
2018/10/9,6646.658367,6461.707645
2018/10/8,6657.272478,6497.264888
2018/10/7,6595.637642,6515.150843
2018/10/6,6590.995726,6528.940822
2018/10/5,6626.550323,6546.688004
2018/10/4,6574.045632,6551.662118
2018/10/3,6505.256156,6543.22467
2018/10/2,6534.415121,6541.622934
2018/10/1,6596.018098,6551.512964
2018/9/30,6619.480812,6563.870754
2018/9/29,6600.212125,6570.478276
2018/9/28,6641.955563,6583.474147
2018/9/27,6676.851173,6600.451788
2018/9/26,6479.083948,6578.384908
2018/9/25,6438.627759,6552.974517
2018/9/24,6586.794102,6559.123533
2018/9/23,6709.838127,6586.526186
2018/9/22,6707.238115,6608.47381
2018/9/21,6744.696981,6633.241659
2018/9/20,6497.019131,6608.473927
2018/9/19,6397.127392,6570.047284
2018/9/18,6363.858467,6532.558408
2018/9/17,6274.229074,6485.589438
2018/9/16,6512.152478,6490.419082
2018/9/15,6537.211073,6498.926717
2018/9/14,6509.223086,6500.798784
2018/9/13,6501.145617,6500.861844
2018/9/12,6359.149645,6475.09599
2018/9/11,6306.694006,6444.477447
2018/9/10,6330.669843,6423.785156
2018/9/9,6277.682277,6397.220996
2018/9/8,6214.51545,6364.001806
2018/9/7,6436.841435,6377.245375
2018/9/6,6519.675095,6403.141687
2018/9/5,6714.906125,6459.826131
2018/9/4,7360.989295,6623.673979
2018/9/3,7268.864743,6740.98139
2018/9/2,7277.239549,6838.482874
2018/9/1,7193.248733,6902.985757
2018/8/31,7018.26405,6923.945447
2018/8/30,6973.880312,6933.024513
2018/8/29,7036.643094,6951.864255
2018/8/28,7082.637385,6975.641188
2018/8/27,6883.391277,6958.868477
2018/8/26,6705.158423,6912.739376
2018/8/25,6745.155573,6882.269594
2018/8/24,6709.592961,6850.873842
2018/8/23,6528.524415,6792.264856
2018/8/22,6376.530714,6716.67683
2018/8/21,6482.48094,6674.095759
2018/8/20,6291.971192,6604.618565
2018/8/19,6509.311913,6587.290083
2018/8/18,6420.016879,6556.876773
2018/8/17,6587.234439,6562.396349
2018/8/16,6329.69734,6520.087438
2018/8/15,6306.298266,6481.216679
2018/8/14,6207.11752,6431.380469
2018/8/13,6284.928115,6404.752768
2018/8/12,6342.511734,6393.436216
2018/8/11,6293.915942,6375.341621
2018/8/10,6183.831056,6340.521518
2018/8/9,6563.764604,6381.11117
2018/8/8,6281.517374,6363.003207
2018/8/7,6732.82669,6430.24384
2018/8/6,6935.713092,6522.147341
2018/8/5,7041.990104,6616.664207
2018/8/4,7017.844894,6689.60615
2018/8/3,7422.438043,6822.848312
2018/8/2,7551.493153,6955.329192
2018/8/1,7596.721803,7071.946031
2018/7/31,7752.144492,7195.618478
2018/7/30,8181.184914,7374.812376
2018/7/29,8211.614335,7526.958186
2018/7/28,8195.281388,7648.471496
2018/7/27,8158.491094,7741.202332
2018/7/26,7933.673932,7776.197168
2018/7/25,8179.363887,7849.500208
2018/7/24,8338.94062,7938.489374
2018/7/23,7712.930732,7897.478712
2018/7/22,7391.747574,7805.527596
2018/7/21,7400.986497,7731.974669
2018/7/20,7329.843348,7658.859883
2018/7/19,7443.660646,7619.732749
2018/7/18,7353.883851,7571.396586
2018/7/17,7317.330034,7525.202667
2018/7/16,6705.492444,7376.164445
2018/7/15,6346.599551,7188.970828
2018/7/14,6250.050407,7018.258024
2018/7/13,6215.784718,6872.353787
2018/7/12,6202.442176,6750.551676
2018/7/11,6367.687185,6680.93995
2018/7/10,6319.83561,6615.284615
2018/7/9,6669.99851,6625.232596
2018/7/8,6711.7568,6640.96427
2018/7/7,6718.701013,6655.098223
2018/7/6,6600.606901,6645.19071
2018/7/5,6532.499354,6624.701372
2018/7/4,6603.099909,6620.773834
2018/7/3,6534.644903,6605.114028
2018/7/2,6595.968717,6603.451244
2018/7/1,6364.401842,6559.987717
2018/6/30,6376.564855,6526.638105
2018/6/29,6127.560923,6454.078618
2018/6/28,5912.435446,6355.598041
2018/6/27,6108.694146,6310.706424
2018/6/26,6103.03072,6272.947205
2018/6/25,6238.074119,6266.606644
2018/6/24,6149.117943,6245.245062
2018/6/23,6156.300264,6229.07328
2018/6/22,6071.720089,6200.463609
2018/6/21,6711.941657,6293.459618
2018/6/20,6734.137828,6373.582929
2018/6/19,6722.636753,6437.047261
2018/6/18,6700.596021,6484.965217
2018/6/17,6461.213025,6480.646637
2018/6/16,6505.755311,6485.21185
2018/6/15,6473.773491,6483.132148
2018/6/14,6649.438347,6513.369639
2018/6/13,6308.396028,6476.10171
2018/6/12,6558.514878,6491.085922
2018/6/11,6847.943671,6555.969149
2018/6/10,6797.078904,6599.807286
2018/6/9,7559.667409,6774.327309
2018/6/8,7622.637061,6928.565446
2018/6/7,7654.789136,7060.606117
2018/6/6,7577.593405,7154.603805
2018/6/5,7612.115176,7237.787691
2018/6/4,7505.890508,7286.533658
2018/6/3,7684.931799,7358.969683
2018/6/2,7588.637728,7400.72751
2018/6/1,7525.473797,7423.408653
2018/5/31,7504.038587,7438.068641
2018/5/30,7411.621917,7433.260146
2018/5/29,7474.562016,7440.769577
2018/5/28,7149.250597,7387.766126
2018/5/27,7363.93676,7383.433514
2018/5/26,7349.788652,7377.316266
2018/5/25,7488.637221,7397.55644
2018/5/24,7576.278752,7430.051406
2018/5/23,7570.538188,7455.594457
2018/5/22,8032.093711,7560.412503
2018/5/21,8399.115042,7712.903874
2018/5/20,8499.1229,7855.852788
2018/5/19,8225.333519,7923.031102
2018/5/18,8236.681884,7980.058517
2018/5/17,8088.947899,7999.856587
2018/5/16,8343.900226,8062.409976
2018/5/15,8515.701134,8144.82655
2018/5/14,8740.312768,8253.096771
2018/5/13,8699.820503,8334.319268
2018/5/12,8488.213129,8362.29997
2018/5/11,8422.66381,8373.275214
2018/5/10,9037.392112,8494.023741
2018/5/9,9327.374047,8645.541978
2018/5/8,9233.687914,8752.477603
2018/5/7,9372.878004,8865.277676
2018/5/6,9666.853489,9011.018733
2018/5/5,9864.060649,9166.117263
2018/5/4,9718.724265,9266.591263
2018/5/3,9769.290293,9357.991087
2018/5/2,9236.704389,9335.93896
2018/5/1,9096.810022,9292.460971
2018/4/30,9240.335679,9282.983645
2018/4/29,9413.409305,9306.697402
2018/4/28,9337.281363,9312.258122
2018/4/27,8974.089791,9250.772971
2018/4/26,9268.527837,9254.001128
2018/4/25,8846.751895,9179.955813
2018/4/24,9715.110088,9277.25659
2018/4/23,8924.023356,9213.032366
2018/4/22,8787.210206,9135.610155
2018/4/21,8884.348604,9089.926237
2018/4/20,8813.044081,9039.584027
2018/4/19,8280.64311,8901.594769
2018/4/18,8133.862763,8762.007132
2018/4/17,7889.50363,8603.370131
2018/4/16,8038.471105,8500.661217
2018/4/15,8301.987534,8464.53873
2018/4/14,7910.243775,8363.757829
2018/4/13,7866.931623,8273.425791
2018/4/12,7821.822517,8191.316105
2018/4/11,6932.843296,7962.502867
2018/4/10,6844.301557,7759.193538
2018/4/9,6772.871609,7579.862278
2018/4/8,7000.923355,7474.600656
2018/4/7,6894.151859,7369.064511
2018/4/6,6637.296686,7236.015815
2018/4/5,6819.726657,7160.326878
2018/4/4,6840.93611,7102.255829
2018/4/3,7454.69179,7166.335095
2018/4/2,7061.622526,7147.296446
2018/4/1,6830.630577,7089.720833
2018/3/31,6955.124518,7065.248776
2018/3/30,6880.453144,7031.64957
2018/3/29,7178.058623,7058.269398
2018/3/28,7954.826953,7221.279862
2018/3/27,7828.221732,7331.63293
2018/3/26,8187.383924,7487.22402
2018/3/25,8466.556129,7665.284403
2018/3/24,8661.018753,7846.327012
2018/3/23,8865.051157,8031.549584
2018/3/22,8721.57,8157.007841
2018/3/21,8978.01899,8306.282596
2018/3/20,8892.783654,8412.919152
2018/3/19,8588.661986,8444.872394
2018/3/18,8092.439642,8380.793712
2018/3/17,7906.38397,8294.537395
2018/3/16,8315.139163,8298.283171
2018/3/15,8291.944666,8297.130716
2018/3/14,8262.032897,8290.749294
2018/3/13,9208.440502,8457.602241
2018/3/12,9216.378706,8595.561598
2018/3/11,9570.367448,8772.799026
2018/3/10,8894.85712,8794.991406
2018/3/9,9345.521676,8895.087819
2018/3/8,9433.592923,8992.997838
2018/3/7,9968.268316,9170.319743
2018/3/6,10697.57229,9448.002024
2018/3/5,11527.56879,9826.105073
2018/3/4,11516.38357,10133.42844
2018/3/3,11494.89894,10380.96853
2018/3/2,11095.09196,10510.80915
2018/3/1,10929.7655,10586.98303
2018/2/28,10412.02401,10555.1723
2018/2/27,10736.49053,10588.13925
2018/2/26,10371.77268,10548.79988
2018/2/25,9699.647408,10394.40852
2018/2/24,9843.276427,10294.20268
2018/2/23,10348.06763,10303.99631
2018/2/22,9987.171846,10246.39186
2018/2/21,10680.36171,10325.29547
2018/2/20,11446.21506,10529.09903
2018/2/19,11191.90266,10649.60878
2018/2/18,10576.17556,10636.25729
2018/2/17,11095.6086,10719.77571
2018/2/16,10245.30885,10633.50901
2018/2/15,10117.07499,10539.61191
2018/2/14,9505.15,10351.52793
2018/2/13,8577.572064,10028.9905
2018/2/12,8863.252806,9817.038191
2018/2/11,8099.307366,9504.723495
2018/2/10,8624.238538,9344.635321
2018/2/9,8684.106762,9224.53922
2018/2/8,8256.155151,9048.469389
2018/2/7,7587.933554,8782.917419
2018/2/6,7768.942755,8598.558389
2018/2/5,6905.959543,8290.813144
2018/2/4,8256.583798,8284.589627
2018/2/3,9191.270888,8449.440765
2018/2/2,8768.328115,8507.420283
2018/2/1,9171.249369,8628.116481
2018/1/31,10236.67507,8920.581679
2018/1/30,10084.49524,9132.202326
2018/1/29,11348.08379,9535.089865
2018/1/28,11865.23189,9958.752051
2018/1/27,11446.46873,10229.24599
2018/1/26,11123.95015,10391.91948
2018/1/25,11219.4367,10542.37715
2018/1/24,10821.59111,10593.14333
2018/1/23,10800.47262,10630.83956
2018/1/22,10917.30641,10682.92444
2018/1/21,11481.02513,10828.03366
2018/1/20,12961.20566,11215.88311
2018/1/19,11517.12995,11270.65527
2018/1/18,11305.3074,11276.95565
2018/1/17,11139.59209,11251.98046
2018/1/16,11445.84964,11287.2294
2018/1/15,13769.21644,11738.49977
2018/1/14,13815.42967,12116.12339
2018/1/13,14552.77603,12559.15114
2018/1/12,14089.11203,12837.32585
2018/1/11,13501.98144,12958.17232
2018/1/10,15065.00252,13341.23236
2018/1/9,14710.59636,13590.20763
2018/1/8,15218.63286,13886.28494
2018/1/7,16515.28737,14364.28539
2018/1/6,17162.01641,14872.96375
2018/1/5,16989.16148,15257.72698
2018/1/4,15163.89895,15240.66734
2018/1/3,15079.15218,15211.30094
2018/1/2,14938.17668,15161.64199
2018/1/1,13577.18855,14873.55954
